Frame,integer_motion2,integer_motion,psnr,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
340,2.626921,2.626921,44.222392,0.996275,0.978208,0.971283,0.955128,0.976321,0.990831,0.744329,0.952426,0.976201,0.985270,93.692918,
341,2.895106,2.895106,43.913371,0.996325,0.976400,0.963859,0.951425,0.976439,0.990292,0.734415,0.952314,0.976059,0.985450,93.650710,
342,4.313241,4.313241,44.122698,0.996202,0.979647,0.968262,0.956734,0.979202,0.992159,0.735879,0.953223,0.976792,0.986144,96.227123,
343,2.428435,6.893793,44.687318,0.996507,0.980266,0.972617,0.956515,0.979917,0.990938,0.742084,0.956528,0.978515,0.987298,94.165254,
344,2.428435,2.428435,43.462584,0.996063,0.972461,0.964554,0.947606,0.969801,0.986083,0.711135,0.944398,0.971801,0.983737,91.864853,
345,4.006962,4.006962,43.878510,0.995809,0.977806,0.968822,0.952025,0.975714,0.991212,0.722423,0.945496,0.972444,0.984239,95.074449,
346,2.615898,6.883236,42.598611,0.994084,0.966772,0.962043,0.934407,0.961110,0.984175,0.687172,0.917822,0.956878,0.975211,89.494249,
347,2.615898,2.615898,42.904685,0.993419,0.973290,0.966563,0.943853,0.971340,0.986589,0.686060,0.915205,0.954687,0.972347,90.575309,
348,4.835867,5.318287,42.000127,0.993482,0.962387,0.955681,0.926861,0.959646,0.979707,0.664238,0.909872,0.952597,0.972095,90.839641,
349,2.257643,4.835867,42.980863,0.994114,0.973194,0.966025,0.944278,0.969830,0.987724,0.690548,0.923715,0.960956,0.976920,90.751504,
350,2.257643,2.257643,42.535726,0.993653,0.967225,0.961857,0.933666,0.962727,0.983741,0.676658,0.915991,0.956715,0.974553,89.088337,
351,4.565222,4.565222,42.165565,0.993444,0.963231,0.955575,0.925488,0.958195,0.982896,0.666150,0.911380,0.953854,0.973248,90.841942,
352,4.803462,5.745290,42.458034,0.993247,0.970088,0.963863,0.935143,0.965838,0.987714,0.676838,0.911721,0.953600,0.972387,92.532072,
353,4.803462,4.803462,43.063542,0.993322,0.973032,0.967187,0.940930,0.967987,0.988436,0.675100,0.913681,0.955510,0.973633,93.353106,
354,3.986571,6.112503,42.235367,0.992568,0.962344,0.960901,0.926895,0.955437,0.979586,0.652676,0.904200,0.950289,0.971101,89.619294,
355,3.352831,3.986571,41.789672,0.992010,0.959936,0.953594,0.925591,0.953398,0.978279,0.642099,0.899067,0.946890,0.968298,87.963804,
356,3.352831,3.352831,42.151529,0.991723,0.969120,0.964682,0.934488,0.963796,0.985677,0.654947,0.896376,0.944246,0.965883,89.624021,
357,5.162445,5.162445,42.303403,0.992445,0.966052,0.963582,0.927561,0.958657,0.984842,0.653228,0.901629,0.949150,0.970138,91.708373,
358,2.965275,6.564112,42.584904,0.993050,0.968224,0.962191,0.933547,0.962737,0.985873,0.659428,0.913821,0.956693,0.975398,90.259097,
359,2.965275,2.965275,42.804753,0.992845,0.965780,0.965028,0.931528,0.957355,0.983111,0.666648,0.909428,0.953091,0.972182,89.311389,
360,3.210155,3.210155,42.455694,0.992131,0.964693,0.962747,0.927777,0.956474,0.983664,0.657079,0.900012,0.947285,0.969412,88.905685,
361,3.677213,5.603475,42.552351,0.992514,0.966901,0.962067,0.931852,0.960016,0.985126,0.655517,0.905846,0.951549,0.971429,90.304345,
362,3.490693,3.677213,42.275362,0.992636,0.963075,0.958511,0.926380,0.956926,0.981902,0.649585,0.906083,0.951519,0.971777,89.282447,
363,3.396021,3.490693,42.839308,0.993089,0.969287,0.965488,0.934814,0.963656,0.986701,0.668510,0.912756,0.955349,0.974386,90.875135,
364,3.396021,3.396021,42.998137,0.993670,0.971625,0.964851,0.939464,0.966537,0.988575,0.669529,0.922630,0.962735,0.979141,92.095233,
365,4.447027,7.616924,43.096057,0.993549,0.968745,0.964599,0.938353,0.963285,0.984509,0.671235,0.920886,0.960514,0.976893,92.482542,
366,2.937105,4.447027,43.072698,0.992962,0.969936,0.967316,0.939228,0.964083,0.985661,0.673785,0.913983,0.955548,0.973279,90.367737,
367,2.572858,2.937105,43.739137,0.993904,0.975325,0.970766,0.947769,0.972503,0.987838,0.692156,0.927686,0.964045,0.979454,91.951669,
368,2.572858,2.572858,43.448190,0.993795,0.966521,0.967724,0.935344,0.959440,0.981647,0.684406,0.920838,0.959481,0.976732,89.626603,
369,3.274676,3.274676,43.315383,0.994376,0.969112,0.962676,0.940080,0.962859,0.985565,0.680995,0.924095,0.962763,0.979511,91.430545,
370,3.214153,7.260585,43.442485,0.994048,0.967273,0.967603,0.936385,0.961556,0.981485,0.690182,0.918082,0.957155,0.975231,90.360243,
371,3.214153,3.214153,44.050426,0.994522,0.977435,0.969870,0.948626,0.971326,0.992921,0.705499,0.931199,0.966075,0.980902,93.419510,
372,4.828766,4.828766,43.242311,0.994200,0.965909,0.968005,0.935991,0.957665,0.980726,0.681424,0.918068,0.958619,0.977209,92.268985,
373,14.116238,100.536278,49.970681,0.998031,0.987068,0.991235,0.973089,0.985221,0.990981,0.879136,0.973603,0.985846,0.991064,100.000000,
374,14.116238,14.116238,48.188358,0.997094,0.981698,0.987586,0.967504,0.972334,0.989695,0.840304,0.965300,0.982308,0.989607,100.000000,
375,10.047141,15.105355,47.808067,0.997259,0.980328,0.985190,0.965890,0.969233,0.989166,0.829813,0.962643,0.980698,0.988141,100.000000,
376,7.189417,10.047141,46.514757,0.996887,0.984014,0.983793,0.968842,0.981820,0.989773,0.810590,0.955373,0.976381,0.985436,100.000000,
377,7.189417,7.189417,46.980181,0.996760,0.980007,0.984607,0.966209,0.972208,0.987139,0.815629,0.955136,0.976730,0.985977,99.895580,
378,11.402302,11.746629,47.414760,0.996917,0.983196,0.986886,0.972763,0.974914,0.990539,0.827616,0.959146,0.978772,0.987818,100.000000,
379,11.402302,11.402302,46.720927,0.996494,0.976159,0.981285,0.948337,0.967409,0.987631,0.809413,0.952395,0.974866,0.984844,100.000000,
380,5.428178,11.506844,46.280780,0.996563,0.979626,0.985309,0.958909,0.974114,0.987267,0.804014,0.950886,0.973746,0.983895,97.327750,
381,5.428178,5.428178,46.410573,0.996807,0.982845,0.983669,0.964625,0.977598,0.991009,0.810086,0.955658,0.977153,0.986383,98.401790,
382,7.015555,7.015555,46.261556,0.997109,0.980887,0.978927,0.961966,0.976468,0.989178,0.805269,0.956264,0.977231,0.986349,99.918652,
383,8.784310,12.654723,47.275223,0.997178,0.978120,0.978263,0.954419,0.972305,0.989104,0.819732,0.960679,0.980031,0.988051,100.000000,
384,8.784310,8.784310,47.153597,0.997401,0.985084,0.980085,0.970174,0.983821,0.991421,0.818828,0.961871,0.980276,0.987719,100.000000,
385,4.585485,11.439395,46.062672,0.997274,0.983485,0.977173,0.966433,0.982942,0.990600,0.798453,0.956993,0.977764,0.986633,97.530007,
386,4.585485,4.585485,46.689234,0.997186,0.979895,0.971625,0.954030,0.972734,0.993335,0.806473,0.960114,0.979945,0.988472,97.007148,
387,8.663400,10.251107,45.726935,0.997134,0.973722,0.971546,0.948210,0.968293,0.984504,0.787472,0.952062,0.974821,0.984937,100.000000,
388,8.663400,8.663400,46.235370,0.997200,0.980216,0.973811,0.960621,0.977101,0.989591,0.796737,0.956333,0.977602,0.986841,100.000000,
389,8.702466,16.293491,46.488980,0.997143,0.975713,0.972846,0.951912,0.971811,0.986320,0.800520,0.956678,0.978494,0.987708,100.000000,
390,7.922486,8.702466,46.303148,0.996867,0.976313,0.971865,0.958042,0.972118,0.986064,0.790444,0.955082,0.977892,0.987194,100.000000,
391,7.683406,7.922486,45.600178,0.996777,0.980226,0.971135,0.957100,0.978918,0.989917,0.780589,0.950812,0.974270,0.984509,100.000000,
392,7.683406,7.683406,46.447275,0.996912,0.979332,0.974922,0.963835,0.973922,0.988902,0.797932,0.956374,0.978144,0.987183,100.000000,
393,12.420422,12.420422,46.832492,0.996902,0.979228,0.970274,0.958920,0.978995,0.988275,0.801092,0.958404,0.979043,0.987618,100.000000,
394,12.701917,13.822117,46.790152,0.997204,0.982238,0.976800,0.963476,0.977570,0.991734,0.802449,0.958638,0.979592,0.988206,100.000000,
395,10.657476,12.701917,46.632046,0.997250,0.980506,0.975984,0.959198,0.972621,0.991882,0.802868,0.955636,0.977217,0.986371,100.000000,
396,10.657476,10.657476,46.569017,0.997209,0.983615,0.984104,0.966211,0.979537,0.990931,0.802524,0.958609,0.979313,0.987973,100.000000,
397,6.957485,13.661039,47.032640,0.997149,0.982566,0.987046,0.961895,0.975968,0.991368,0.807228,0.959117,0.979492,0.988024,100.000000,
398,6.957485,6.957485,46.257495,0.997098,0.979905,0.981732,0.962350,0.976662,0.986743,0.799083,0.954005,0.976195,0.985508,99.504231,
399,8.284448,15.515438,46.852572,0.996919,0.977837,0.985844,0.952346,0.970455,0.987447,0.801558,0.957146,0.978571,0.987173,100.000000,
400,8.284448,8.284448,46.291111,0.997084,0.982725,0.981125,0.963587,0.979194,0.991569,0.795771,0.956927,0.978219,0.987156,100.000000,
401,5.571587,12.033059,46.809088,0.997052,0.979345,0.984590,0.956171,0.974725,0.987629,0.804784,0.957794,0.978369,0.986989,97.920558,
402,5.571587,5.571587,45.846438,0.997155,0.981314,0.977831,0.961072,0.980968,0.988502,0.794145,0.954465,0.976380,0.985693,98.136634,
403,7.844449,8.505757,46.808144,0.997292,0.980449,0.976588,0.962428,0.976614,0.989219,0.811971,0.960486,0.980218,0.988396,100.000000,
404,7.844449,7.844449,46.694348,0.997332,0.981120,0.975684,0.961234,0.978264,0.990572,0.808814,0.962412,0.981277,0.988936,100.000000,
405,7.222291,10.385000,46.937969,0.997362,0.980420,0.977654,0.957490,0.978109,0.989269,0.810044,0.961906,0.980625,0.988573,100.000000,
406,6.539546,7.222291,46.086739,0.997309,0.985133,0.977841,0.968866,0.986083,0.991600,0.799360,0.958696,0.978475,0.987088,100.000000,
407,2.391565,6.539546,45.996887,0.997170,0.983808,0.975916,0.963265,0.982478,0.992506,0.793427,0.959925,0.980151,0.988241,95.042712,
408,2.391565,2.391565,46.086355,0.997252,0.980378,0.974571,0.957001,0.977092,0.990770,0.793210,0.960280,0.980259,0.988362,94.312339,
409,7.624794,8.168666,46.270855,0.997174,0.980407,0.975521,0.963281,0.973479,0.990555,0.795365,0.959023,0.979155,0.987604,100.000000,
410,7.624794,7.624794,45.721068,0.997154,0.982689,0.973519,0.963452,0.982619,0.990852,0.786837,0.956122,0.977808,0.987081,100.000000,
411,5.929366,8.070018,44.817170,0.996554,0.980147,0.971375,0.955155,0.979325,0.990060,0.772287,0.943964,0.970032,0.982183,97.706124,
412,5.929366,5.929366,43.471628,0.994562,0.974085,0.966545,0.941625,0.970053,0.987464,0.690483,0.928663,0.962626,0.977523,95.592078,
413,6.187694,9.565189,43.985681,0.994955,0.976909,0.972360,0.937531,0.971468,0.991797,0.711357,0.930573,0.963401,0.978162,96.615754,
414,6.187694,6.187694,43.251160,0.994455,0.967744,0.972042,0.933323,0.965408,0.977274,0.699820,0.917224,0.953440,0.970677,93.565486,
415,13.544799,13.544799,44.742360,0.994203,0.971461,0.974550,0.930942,0.962252,0.988292,0.727251,0.926764,0.960390,0.976036,100.000000,
416,11.781123,14.434739,46.194331,0.995774,0.979674,0.976376,0.958893,0.981512,0.985924,0.763983,0.947266,0.972417,0.983382,100.000000,
417,8.372788,11.781123,44.450079,0.993260,0.967079,0.971476,0.941881,0.958256,0.979071,0.725774,0.919232,0.953862,0.969811,95.966766,
418,6.766471,8.372788,42.869763,0.992534,0.966215,0.967865,0.936724,0.961639,0.978559,0.695392,0.901409,0.941135,0.961326,92.630187,
419,6.766471,6.766471,43.850526,0.992752,0.961816,0.969776,0.933119,0.950050,0.974482,0.720990,0.906310,0.944439,0.963154,91.989163,
420,7.389174,83.689064,39.410435,0.986564,0.922140,0.947849,0.891322,0.905432,0.940275,0.513831,0.844807,0.912820,0.945628,81.536102,
421,7.389174,7.389174,37.430559,0.974800,0.895828,0.929839,0.876826,0.874389,0.905938,0.431744,0.751922,0.843002,0.894562,70.063434,
422,7.419027,7.419027,36.646619,0.966511,0.881441,0.932907,0.855379,0.855359,0.890687,0.394719,0.698452,0.800005,0.859203,63.692092,
423,7.460186,7.460186,36.998536,0.969051,0.886344,0.936343,0.857595,0.856786,0.900367,0.399321,0.720298,0.827359,0.885413,67.289724,
424,7.469473,7.469473,36.812621,0.970005,0.884716,0.932637,0.845501,0.854457,0.907128,0.395479,0.725427,0.832248,0.890171,67.451912,
425,7.559776,7.559776,36.606971,0.969746,0.883879,0.925771,0.840520,0.857904,0.907849,0.386756,0.729645,0.836905,0.892703,67.712608,
426,7.622053,7.622053,36.608239,0.967873,0.881806,0.929827,0.841904,0.853551,0.902149,0.383923,0.714354,0.824057,0.882404,66.301796,
427,7.669879,7.669879,36.057362,0.961436,0.871261,0.926169,0.829915,0.839087,0.891780,0.355786,0.680019,0.796805,0.862441,62.329218,
428,7.727826,7.727826,35.417741,0.958609,0.860689,0.907452,0.813908,0.828838,0.888741,0.335626,0.665464,0.784525,0.854057,59.560509,
429,7.783555,7.804422,35.716136,0.957986,0.863415,0.921907,0.819416,0.833158,0.882197,0.346272,0.662584,0.781565,0.851464,59.876243,
430,7.783555,7.783555,35.520040,0.956423,0.857994,0.918910,0.809222,0.824202,0.881466,0.339198,0.656178,0.775373,0.845509,58.319418,
431,7.783974,7.783974,35.405532,0.956606,0.858354,0.911248,0.811780,0.824989,0.884500,0.334935,0.657693,0.778416,0.849064,58.720510,
432,7.818883,7.818883,35.251007,0.952612,0.854143,0.917405,0.803796,0.819303,0.878805,0.328867,0.634903,0.756320,0.830044,56.298957,
433,7.790697,7.848615,34.981061,0.949587,0.848606,0.913593,0.797766,0.814086,0.872336,0.316125,0.623432,0.746694,0.820741,54.518290,
434,7.774098,7.790697,34.496747,0.944273,0.839914,0.900660,0.790003,0.803138,0.867240,0.296270,0.601129,0.727394,0.805698,51.745726,
435,7.685536,7.774098,34.387050,0.936895,0.833119,0.913258,0.785190,0.797545,0.848030,0.291086,0.572685,0.700515,0.782532,48.714985,
436,7.685536,7.685536,34.812474,0.941562,0.833624,0.915678,0.792741,0.788813,0.850949,0.299800,0.588226,0.712605,0.791728,49.393035,
437,7.677876,7.705543,34.717143,0.940193,0.831530,0.917305,0.793608,0.789679,0.842680,0.300945,0.583801,0.709214,0.788356,48.763430,
438,7.575026,7.677876,34.715210,0.940402,0.833677,0.917074,0.792797,0.790051,0.848877,0.297361,0.583265,0.709646,0.789661,49.180201,
439,7.522032,7.575026,34.374247,0.939199,0.830775,0.900709,0.780307,0.793156,0.853742,0.283974,0.580923,0.709694,0.789563,48.684447,
440,7.498566,7.522032,34.622873,0.936841,0.831108,0.917092,0.787060,0.794416,0.840953,0.288237,0.568586,0.695061,0.774843,47.642530,
441,7.348732,7.498566,34.774976,0.939178,0.830366,0.913242,0.784486,0.784438,0.850356,0.292697,0.576965,0.704205,0.786254,48.119724,
442,7.257965,7.348732,34.527564,0.937665,0.825206,0.904280,0.781132,0.784078,0.842162,0.286776,0.571770,0.698017,0.779505,46.627848,
443,7.257965,7.257965,34.747449,0.936605,0.827589,0.918516,0.785338,0.784157,0.839295,0.293763,0.563875,0.689322,0.770311,46.401616,
444,7.284040,7.284040,34.835116,0.941725,0.833610,0.908816,0.785260,0.793110,0.854970,0.296646,0.589146,0.714249,0.793441,49.148008,
445,7.326409,7.326409,35.075411,0.943994,0.837680,0.919463,0.792526,0.797068,0.854015,0.310416,0.594025,0.718421,0.796000,50.081338,
446,7.373059,7.373059,34.579429,0.939826,0.829335,0.906500,0.779533,0.786197,0.853505,0.292540,0.581307,0.708817,0.790158,48.238459,
447,7.518084,7.518084,34.580831,0.940154,0.830708,0.911352,0.778549,0.787311,0.855369,0.299330,0.584485,0.711152,0.790034,48.604154,
448,7.527300,7.571174,34.455054,0.934783,0.828840,0.915648,0.780961,0.785912,0.846940,0.288331,0.562949,0.690490,0.770543,46.976698,
449,7.445524,7.527300,34.388715,0.934024,0.825737,0.913405,0.774113,0.779062,0.848564,0.286247,0.556132,0.683828,0.767095,46.091237,
450,7.445524,7.445524,34.131293,0.932729,0.821536,0.901344,0.772599,0.776818,0.845331,0.279095,0.554338,0.682550,0.767863,45.405670,
451,7.462344,7.462344,34.343198,0.933757,0.827708,0.911860,0.776902,0.786341,0.847380,0.287706,0.556795,0.681904,0.763959,46.219478,
452,7.501490,7.518952,34.620292,0.937202,0.833489,0.912599,0.786301,0.787381,0.857199,0.296336,0.571411,0.697173,0.778533,48.275550,
453,7.474264,7.501490,34.080897,0.934337,0.824714,0.895316,0.775075,0.783532,0.850273,0.282302,0.565946,0.692299,0.774187,46.407151,
454,7.474264,7.474264,34.503096,0.937370,0.833361,0.913083,0.783601,0.791268,0.855244,0.299434,0.575260,0.699016,0.778420,48.186887,
455,7.500381,7.539071,34.827681,0.944947,0.839432,0.911386,0.787062,0.797652,0.866794,0.315555,0.602238,0.723685,0.801353,50.912465,
456,7.446956,7.500381,34.536443,0.941328,0.836324,0.904216,0.787026,0.794982,0.863340,0.301122,0.587737,0.711705,0.789536,49.508181,
457,7.446956,7.446956,34.234868,0.935422,0.826169,0.906708,0.771193,0.784159,0.851504,0.292702,0.566384,0.690985,0.773058,46.489780,
458,7.343894,7.447715,34.376336,0.932531,0.826457,0.909992,0.778400,0.783889,0.845016,0.289707,0.557544,0.681724,0.764832,45.900217,
459,7.281656,7.343894,36.405231,0.967024,0.873236,0.919105,0.827053,0.842869,0.900492,0.375239,0.700166,0.808768,0.871524,63.099380,
460,7.239593,7.281656,35.207095,0.946833,0.852790,0.921818,0.814439,0.823085,0.863289,0.328827,0.606754,0.717772,0.786945,52.001439,
461,7.081085,7.239593,34.838687,0.940370,0.839398,0.914020,0.791606,0.796546,0.862319,0.308529,0.583499,0.705245,0.783563,49.223992,
462,6.927535,7.081085,34.517613,0.938242,0.830387,0.900899,0.779019,0.787403,0.857822,0.297893,0.577366,0.700968,0.783141,47.411308,
463,6.818270,6.927535,35.097355,0.941241,0.834351,0.919334,0.786610,0.788269,0.853771,0.314147,0.581443,0.701204,0.778403,47.613500,
464,6.818270,6.818270,34.508807,0.934265,0.819092,0.901626,0.767410,0.764822,0.849553,0.287438,0.559443,0.682189,0.764607,44.021991,
465,6.791269,6.835161,34.733765,0.933292,0.820792,0.911686,0.774478,0.763490,0.845778,0.293298,0.554863,0.677271,0.757625,43.832595,
466,6.663581,6.791269,34.963786,0.933054,0.823207,0.918021,0.775937,0.770473,0.842607,0.298140,0.553106,0.674880,0.757568,44.097484,
467,6.533396,6.663581,34.926393,0.933759,0.821059,0.913667,0.772519,0.764465,0.845516,0.292250,0.553080,0.676864,0.760114,43.806058,
468,6.474712,6.533396,34.733392,0.933619,0.820696,0.902063,0.771685,0.772797,0.844822,0.285285,0.554856,0.680301,0.765033,44.057839,
469,6.436593,6.474712,35.237667,0.937440,0.826775,0.916288,0.780667,0.776755,0.845470,0.300525,0.567473,0.690635,0.771704,45.472997,
470,6.309234,6.436593,35.782339,0.948781,0.843710,0.918836,0.792561,0.799052,0.869915,0.326717,0.616045,0.733960,0.810677,51.161547,
471,6.291502,6.309234,35.339801,0.944757,0.836493,0.906526,0.786437,0.796483,0.860860,0.310076,0.599996,0.724271,0.803876,49.397141,
472,6.291502,6.291502,35.661247,0.948316,0.839907,0.916621,0.787063,0.793074,0.868317,0.325358,0.612906,0.735894,0.811467,50.575844,
473,6.284461,6.360695,36.293938,0.956074,0.852174,0.920290,0.795443,0.814460,0.879341,0.346897,0.650343,0.767284,0.837706,54.944882,
474,6.162403,6.284461,35.250957,0.944749,0.831543,0.901629,0.777293,0.788987,0.860400,0.306990,0.598153,0.722465,0.803640,48.321028,
475,6.129913,6.162403,35.412249,0.941651,0.830210,0.914505,0.775556,0.786813,0.851342,0.307858,0.585835,0.709605,0.788467,46.952721,
476,6.086903,6.129913,35.596405,0.942353,0.830882,0.916454,0.777652,0.785282,0.852362,0.310055,0.588052,0.710584,0.792165,47.241623,
477,6.083945,6.086903,35.330101,0.942146,0.827145,0.907621,0.778087,0.783932,0.846853,0.306750,0.589898,0.712826,0.792605,46.615494,
478,6.017865,6.083945,35.081651,0.937706,0.818060,0.909513,0.766226,0.766074,0.841675,0.297724,0.569325,0.691998,0.774361,43.639266,
479,5.916156,6.017865,35.281987,0.938467,0.820609,0.913913,0.773103,0.766021,0.841905,0.297111,0.571835,0.694754,0.776854,44.183588,
480,5.896829,5.916156,35.107222,0.939774,0.818288,0.902144,0.771651,0.773135,0.836218,0.293794,0.577641,0.700487,0.781254,44.063092,
481,5.794846,5.896829,35.314231,0.938834,0.822420,0.912028,0.766669,0.775572,0.844489,0.298938,0.572117,0.696347,0.775551,44.343005,
482,5.794846,5.794846,37.162346,0.966684,0.867509,0.925356,0.817047,0.832941,0.894921,0.370966,0.693495,0.806889,0.874681,60.650380,
483,5.673763,5.959201,35.771208,0.942310,0.827516,0.917593,0.780049,0.774602,0.849507,0.307726,0.585408,0.709390,0.789989,46.097861,
484,5.600871,5.673763,36.021079,0.947402,0.832853,0.917196,0.787029,0.784024,0.852681,0.314636,0.601938,0.722207,0.798876,47.608660,
485,5.538157,5.600871,35.541704,0.943180,0.824751,0.903554,0.778202,0.778114,0.846214,0.297480,0.585829,0.710259,0.792382,45.669817,
486,5.538157,5.538157,35.968040,0.945676,0.829042,0.915814,0.778603,0.780107,0.850798,0.312091,0.594392,0.717479,0.795624,46.637187,
487,5.538775,5.591745,36.387009,0.951351,0.843875,0.919784,0.797062,0.801437,0.864155,0.328490,0.623005,0.743309,0.820289,51.190444,
488,5.538775,5.538775,35.980419,0.949489,0.837150,0.910144,0.791462,0.797010,0.856327,0.317539,0.614657,0.737934,0.813920,49.526386,
489,5.594704,5.594704,36.363710,0.954288,0.844387,0.918394,0.792962,0.801247,0.870280,0.338939,0.638353,0.759887,0.833811,52.448934,
490,5.469345,5.603865,37.182306,0.962987,0.864867,0.927615,0.819608,0.825417,0.889611,0.362112,0.679495,0.792993,0.861341,58.587982,
491,5.452826,5.469345,36.749892,0.962545,0.859268,0.912174,0.812870,0.826930,0.885410,0.349273,0.680292,0.797986,0.864574,57.896781,
492,5.443139,5.452826,37.152688,0.963810,0.862875,0.924391,0.815180,0.825855,0.888001,0.364353,0.685357,0.801011,0.867617,58.790245,
493,5.389982,5.443139,38.122778,0.972968,0.885590,0.932277,0.844587,0.858133,0.907719,0.405196,0.746097,0.847221,0.903226,66.726669,
494,5.369597,5.389982,38.045055,0.974475,0.885182,0.925507,0.843819,0.859763,0.909444,0.407621,0.758408,0.857766,0.910887,67.475952,
495,5.369597,5.369597,38.574334,0.976008,0.890392,0.936345,0.849016,0.863995,0.911631,0.423767,0.765855,0.862394,0.912890,68.763184,
496,5.374551,5.374551,37.869709,0.972588,0.878972,0.925671,0.833818,0.852038,0.903514,0.398476,0.741861,0.844968,0.900807,65.167064,
497,15.059626,76.289391,45.345042,0.995919,0.977634,0.976312,0.955191,0.968278,0.988968,0.800998,0.933377,0.961522,0.974340,100.000000,
498,15.059626,15.059626,45.258341,0.996142,0.977460,0.978373,0.954630,0.970861,0.986877,0.796124,0.935067,0.963330,0.976870,100.000000,
499,14.375812,15.760427,44.230859,0.995229,0.972977,0.977443,0.949938,0.961488,0.984079,0.773596,0.922116,0.954709,0.970338,100.000000,
500,10.991462,14.375812,43.535158,0.994885,0.970674,0.972128,0.950281,0.960802,0.980588,0.761490,0.914558,0.949370,0.966789,99.333344,
501,9.720964,10.991462,43.666250,0.995580,0.977690,0.971226,0.958083,0.973107,0.987324,0.760223,0.923610,0.956743,0.972537,100.000000,
502,9.720964,9.720964,43.548983,0.995561,0.981953,0.972171,0.958895,0.976925,0.992607,0.762219,0.924485,0.958765,0.975057,100.000000,
503,13.477199,13.477199,43.750712,0.995778,0.980089,0.972386,0.956089,0.974703,0.991954,0.766324,0.929394,0.961725,0.977449,100.000000,
504,15.713793,15.713793,43.981415,0.996021,0.981263,0.970655,0.961622,0.976162,0.991943,0.768043,0.932891,0.964050,0.978382,100.000000,
505,17.091417,17.091417,43.776126,0.995932,0.980317,0.972016,0.955983,0.974202,0.991926,0.765104,0.929636,0.962113,0.977127,100.000000,
506,17.448631,17.448631,43.798255,0.995891,0.976427,0.969252,0.954940,0.967746,0.988549,0.766729,0.927206,0.959750,0.975065,100.000000,
507,12.021720,19.372818,44.153015,0.996377,0.979401,0.973560,0.962942,0.974656,0.987936,0.773611,0.933646,0.963175,0.977138,100.000000,
508,12.021720,12.021720,43.709398,0.996170,0.980224,0.970746,0.957410,0.976665,0.990089,0.765879,0.930235,0.961957,0.977189,100.000000,
509,14.523851,14.523851,44.971025,0.996713,0.983426,0.979021,0.965535,0.979097,0.992001,0.789532,0.942866,0.969682,0.981651,100.000000,
510,18.241068,18.806427,45.040646,0.996398,0.983759,0.979830,0.965168,0.978373,0.992634,0.785468,0.942009,0.969083,0.981324,100.000000,
511,12.708741,18.241068,45.046665,0.996739,0.977873,0.977320,0.958630,0.970214,0.987812,0.791410,0.941064,0.967553,0.979561,100.000000,
512,12.708741,12.708741,44.819477,0.996324,0.980502,0.976697,0.956777,0.975346,0.989833,0.783976,0.936353,0.963885,0.976738,100.000000,
513,14.852736,14.867922,44.745245,0.996255,0.981171,0.974643,0.960111,0.974018,0.991211,0.779125,0.938217,0.967282,0.980376,100.000000,
514,14.309537,14.852736,44.793461,0.996335,0.981673,0.979149,0.958997,0.975121,0.991308,0.781801,0.936358,0.965176,0.978444,100.000000,
515,12.151634,14.309537,45.519038,0.996801,0.984068,0.978371,0.963291,0.976742,0.994541,0.790412,0.945844,0.971203,0.982734,100.000000,
516,11.498977,12.151634,45.442233,0.996897,0.983042,0.980614,0.965568,0.975963,0.991909,0.792307,0.943745,0.969874,0.981578,100.000000,
517,11.498977,11.498977,45.753392,0.996856,0.983194,0.986389,0.968522,0.974338,0.990509,0.799770,0.944664,0.969456,0.980375,100.000000,
518,11.624628,11.624628,45.544199,0.996782,0.983354,0.983213,0.968428,0.975961,0.990420,0.794599,0.943085,0.968394,0.979749,100.000000,
519,12.074704,12.074704,45.528517,0.996703,0.982601,0.986168,0.968143,0.975108,0.988754,0.793270,0.942832,0.968411,0.980199,100.000000,
520,11.516499,12.333524,45.226751,0.996679,0.981004,0.979717,0.965178,0.973807,0.988516,0.786271,0.939231,0.966001,0.978573,100.000000,
521,9.202729,11.516499,45.765746,0.997019,0.986737,0.981878,0.968521,0.981283,0.994492,0.803614,0.946947,0.971541,0.982311,100.000000,
522,8.729033,9.202729,45.706794,0.996967,0.983916,0.982549,0.965984,0.977218,0.991500,0.801769,0.944521,0.969218,0.980653,100.000000,
523,8.729033,8.729033,45.442813,0.996873,0.986074,0.979423,0.961582,0.979932,0.996284,0.796795,0.944747,0.970845,0.982563,100.000000,
524,11.372732,11.722988,45.627253,0.996938,0.984279,0.985251,0.963668,0.979188,0.991261,0.800041,0.945728,0.971036,0.982730,100.000000,
525,11.372732,11.372732,45.583362,0.997087,0.984938,0.984513,0.966013,0.978385,0.992732,0.798197,0.945200,0.970683,0.982389,100.000000,
526,12.188810,12.188810,44.902317,0.996990,0.979662,0.982797,0.959172,0.970742,0.988142,0.786340,0.938730,0.966336,0.979676,100.000000,
527,13.685625,13.685625,47.037698,0.997630,0.986748,0.981474,0.975980,0.982052,0.993420,0.817775,0.959853,0.979768,0.988070,100.000000,
528,12.622022,17.378401,46.775287,0.997291,0.985402,0.981811,0.976651,0.980714,0.990857,0.819264,0.953936,0.975247,0.984163,100.000000,
529,12.622022,12.622022,45.744649,0.996868,0.984750,0.979253,0.968232,0.981883,0.991149,0.800830,0.944335,0.969169,0.980782,100.000000,
