Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
42,44.719165,6.514084,10.907183,0.997006,0.983924,0.982011,0.959039,0.981830,0.992062,0.761177,0.947581,0.973189,0.984184,99.539321,
43,44.583770,6.514084,6.514084,0.996712,0.983477,0.984221,0.957165,0.981055,0.991139,0.750902,0.944576,0.972213,0.984100,99.371229,
44,45.464425,13.695920,13.695920,0.996796,0.988379,0.986553,0.964713,0.987535,0.995467,0.773127,0.950267,0.975125,0.985783,100.000000,
45,45.677734,6.846578,14.341790,0.997352,0.986481,0.983018,0.967370,0.984864,0.992877,0.788666,0.958189,0.978549,0.987207,100.000000,
46,45.747843,6.846578,6.846578,0.997382,0.987146,0.984147,0.967255,0.986518,0.993426,0.793483,0.958539,0.979083,0.987863,100.000000,
47,44.870973,8.593461,8.593461,0.997098,0.984296,0.979788,0.961334,0.983088,0.992374,0.773490,0.951283,0.974831,0.984829,100.000000,
48,45.229190,8.021997,8.953465,0.997213,0.986868,0.983050,0.962724,0.984334,0.995035,0.775788,0.953999,0.977146,0.986927,100.000000,
49,44.987650,8.021997,8.021997,0.997060,0.981857,0.982319,0.960422,0.979340,0.988962,0.775119,0.949143,0.973606,0.984435,100.000000,
50,45.603293,10.407051,10.407051,0.996971,0.987894,0.986260,0.969676,0.985550,0.994349,0.781557,0.953719,0.976577,0.986545,100.000000,
51,45.577999,12.207193,12.692225,0.996867,0.986746,0.985634,0.964029,0.984522,0.994008,0.777085,0.952402,0.975372,0.985034,100.000000,
52,45.544212,8.886876,12.207193,0.997055,0.982277,0.983373,0.960503,0.978336,0.989622,0.779397,0.953892,0.975833,0.985223,100.000000,
53,45.527202,8.264277,8.886876,0.997020,0.984852,0.985121,0.964193,0.981861,0.991772,0.781441,0.953808,0.976292,0.986033,100.000000,
54,45.276975,8.264277,8.264277,0.996966,0.986292,0.980536,0.964895,0.985633,0.993755,0.771982,0.952168,0.975818,0.985833,100.000000,
55,45.354720,9.754917,9.754917,0.996950,0.986876,0.984312,0.962929,0.983978,0.995117,0.773355,0.951784,0.975873,0.985911,100.000000,
56,44.920620,8.664452,11.194152,0.996965,0.985622,0.979612,0.959655,0.982714,0.995435,0.759432,0.947562,0.973767,0.985050,100.000000,
57,44.548943,8.664452,8.664452,0.996718,0.979646,0.979965,0.959436,0.975745,0.987907,0.756660,0.941012,0.968983,0.981732,100.000000,
58,45.140001,8.899406,8.899406,0.996466,0.984146,0.984439,0.959640,0.976532,0.994288,0.762484,0.941193,0.969501,0.982225,100.000000,
59,48.270096,12.165732,20.038914,0.998222,0.990834,0.992226,0.976314,0.988797,0.995346,0.841455,0.970946,0.985446,0.991614,100.000000,
60,45.693867,10.610443,12.165732,0.997126,0.985381,0.982408,0.962865,0.983201,0.993185,0.785206,0.953487,0.975770,0.985409,100.000000,
61,44.979834,10.610443,10.610443,0.996991,0.981203,0.978856,0.960223,0.975727,0.990138,0.772288,0.942829,0.969170,0.981608,100.000000,
62,45.899253,10.956891,10.956891,0.996809,0.985539,0.987449,0.971231,0.980848,0.991064,0.789574,0.946537,0.972069,0.983675,100.000000,
63,46.164075,9.612188,16.001425,0.997016,0.987046,0.984642,0.975693,0.983427,0.992643,0.793890,0.949011,0.973980,0.984939,100.000000,
64,45.145381,9.612188,9.612188,0.996708,0.981577,0.982116,0.962084,0.977581,0.988663,0.776722,0.938670,0.965734,0.978938,100.000000,
65,47.497717,15.665566,17.010242,0.996686,0.985658,0.989782,0.977973,0.982454,0.988407,0.817879,0.950201,0.973479,0.984113,100.000000,
66,45.268025,15.665566,15.665566,0.996575,0.980476,0.978589,0.954560,0.976016,0.989922,0.775213,0.942844,0.969513,0.981581,100.000000,
67,49.357366,9.328292,32.340832,0.998438,0.993529,0.989628,0.985037,0.990419,0.998218,0.863409,0.980717,0.990790,0.994611,100.000000,
68,47.603132,6.170446,9.328292,0.997614,0.988911,0.986175,0.979618,0.987031,0.992965,0.831185,0.967089,0.982560,0.989345,100.000000,
69,46.033069,6.170446,6.170446,0.997179,0.988682,0.978453,0.974175,0.987673,0.995322,0.787616,0.958075,0.978727,0.987542,100.000000,
70,45.719261,6.491627,6.491627,0.997115,0.989497,0.974674,0.973137,0.991226,0.995640,0.777094,0.958146,0.979551,0.988563,100.000000,
71,45.782507,7.681968,7.681968,0.996945,0.990294,0.977683,0.971579,0.989125,0.998212,0.780565,0.955528,0.977748,0.986947,100.000000,
72,45.497185,6.925014,10.557544,0.996758,0.986661,0.975719,0.965198,0.985212,0.994949,0.767430,0.951503,0.975917,0.986326,100.000000,
73,44.808582,6.925014,6.925014,0.996394,0.982882,0.975004,0.963877,0.979003,0.991948,0.753257,0.943602,0.971095,0.983532,99.639361,
74,45.419968,8.395442,8.395442,0.996673,0.986038,0.974565,0.963034,0.985172,0.994741,0.763771,0.951395,0.975718,0.985904,100.000000,
75,45.944625,9.925941,10.935153,0.996899,0.985957,0.978699,0.967193,0.984478,0.993353,0.778845,0.956556,0.978434,0.987703,100.000000,
76,45.705052,7.496150,9.925941,0.996815,0.985796,0.980204,0.962073,0.984837,0.993316,0.773272,0.955067,0.977638,0.987131,100.000000,
77,45.490923,7.194230,7.496150,0.996952,0.984324,0.974952,0.963131,0.984615,0.991948,0.767755,0.954811,0.977769,0.987418,100.000000,
78,46.364531,7.194230,7.194230,0.997015,0.987836,0.978068,0.969508,0.986480,0.995323,0.790473,0.960380,0.980685,0.989268,100.000000,
79,46.133285,4.742896,8.277560,0.996941,0.985384,0.977768,0.965487,0.984569,0.992626,0.786393,0.958098,0.979389,0.988554,98.362836,
80,46.081407,1.848460,4.742896,0.997174,0.985763,0.977866,0.966405,0.985102,0.993364,0.784890,0.961055,0.981196,0.989436,94.909377,
81,45.928938,1.848460,1.848460,0.997312,0.984968,0.972458,0.968063,0.984136,0.993085,0.782943,0.961093,0.981270,0.989434,94.740071,
82,46.075508,4.973935,4.973935,0.997196,0.988916,0.978524,0.968531,0.989624,0.996538,0.789109,0.958793,0.979778,0.988558,99.445399,
