Frame,integer_motion2,integer_motion,psnr,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
348,4.835867,5.318287,42.107595,0.993723,0.963318,0.956072,0.928462,0.960549,0.980576,0.666205,0.913106,0.954824,0.973373,91.242566,
349,2.257643,4.835867,42.851943,0.993879,0.972409,0.965046,0.944135,0.968832,0.986902,0.685731,0.919924,0.958945,0.975850,90.405394,
350,2.257643,2.257643,42.303907,0.993124,0.964890,0.960334,0.929657,0.959374,0.982367,0.667787,0.908925,0.952777,0.971797,88.194653,
351,4.565222,4.565222,41.902304,0.992930,0.959641,0.954821,0.920739,0.953618,0.979451,0.656440,0.903728,0.949555,0.970765,89.678518,
352,4.803462,5.745290,42.235521,0.992932,0.966656,0.962908,0.931259,0.962517,0.983592,0.667808,0.905375,0.950293,0.970695,91.504541,
353,4.803462,4.803462,42.954153,0.993248,0.972914,0.967631,0.937198,0.966285,0.990240,0.670729,0.910776,0.954244,0.973485,93.255743,
354,3.986571,6.112503,42.127650,0.992349,0.961321,0.961813,0.925912,0.953571,0.978436,0.648218,0.900112,0.948137,0.969531,89.180423,
355,3.352831,3.986571,41.728836,0.992017,0.960520,0.953382,0.923905,0.955769,0.978857,0.639639,0.896901,0.945437,0.967162,87.937794,
356,3.352831,3.352831,42.100164,0.991789,0.966930,0.964157,0.931835,0.962725,0.982459,0.653844,0.895904,0.943943,0.965196,89.086275,
357,5.162445,5.162445,42.442405,0.992833,0.966918,0.963272,0.930451,0.958953,0.985709,0.657475,0.906112,0.951711,0.971509,92.119806,
358,2.965275,6.564112,42.591700,0.993206,0.967360,0.961364,0.932691,0.962775,0.984456,0.660187,0.914577,0.957069,0.975111,90.067210,
359,2.965275,2.965275,42.731850,0.992782,0.965266,0.964631,0.929665,0.958717,0.981923,0.664250,0.907682,0.951912,0.971733,89.113521,
360,3.210155,3.210155,42.481516,0.992202,0.966686,0.963156,0.929982,0.960475,0.984883,0.657584,0.900774,0.947844,0.969435,89.360814,
361,3.677213,5.603475,42.618605,0.992615,0.967726,0.961830,0.933522,0.962520,0.984995,0.657600,0.908428,0.953014,0.972334,90.619580,
362,3.490693,3.677213,42.329661,0.992743,0.963733,0.959010,0.931854,0.954594,0.982651,0.650874,0.907096,0.951607,0.971352,89.395153,
363,3.396021,3.490693,42.899327,0.993192,0.971143,0.966754,0.938982,0.965765,0.987744,0.669351,0.912905,0.954904,0.973296,91.170378,
364,3.396021,3.396021,42.921040,0.993479,0.971326,0.964068,0.937142,0.966563,0.988976,0.666082,0.920385,0.961445,0.978289,91.903669,
365,4.447027,7.616924,42.877424,0.993093,0.969801,0.964768,0.935283,0.964285,0.987397,0.663258,0.914846,0.956940,0.974918,92.388822,
366,2.937105,4.447027,42.851126,0.992583,0.969268,0.967195,0.938807,0.962585,0.985221,0.664916,0.907166,0.951203,0.970614,89.820749,
367,2.572858,2.937105,43.467603,0.993387,0.975172,0.969856,0.944023,0.969701,0.990672,0.683069,0.921431,0.960604,0.977739,91.623757,
368,2.572858,2.572858,43.247504,0.993403,0.966406,0.967328,0.935058,0.959364,0.981662,0.678356,0.916466,0.957100,0.974925,89.351674,
369,3.274676,3.274676,43.030630,0.993811,0.967252,0.962457,0.936096,0.961882,0.983401,0.671287,0.916399,0.958333,0.977033,90.629398,
370,3.214153,7.260585,43.209956,0.993554,0.965186,0.967407,0.935613,0.959526,0.978288,0.682810,0.911651,0.953423,0.973022,89.566396,
371,3.214153,3.214153,43.868045,0.994189,0.975611,0.969624,0.945255,0.970982,0.990253,0.696972,0.924538,0.962309,0.979028,92.697433,
372,4.828766,4.828766,42.816740,0.993379,0.962943,0.966163,0.928262,0.954167,0.979399,0.666899,0.906472,0.952283,0.973417,91.035129,
373,14.116238,100.536278,49.772843,0.997934,0.985343,0.989096,0.974800,0.980123,0.990112,0.875682,0.972684,0.985469,0.990693,100.000000,
374,14.116238,14.116238,47.875232,0.996894,0.978407,0.984656,0.966640,0.969644,0.985019,0.833698,0.961087,0.979837,0.987970,100.000000,
375,10.047141,15.105355,47.380450,0.996986,0.976993,0.983721,0.963771,0.964319,0.985624,0.820607,0.956509,0.976697,0.985368,100.000000,
376,7.189417,10.047141,46.193520,0.996701,0.982191,0.983083,0.964801,0.979080,0.988876,0.803033,0.951208,0.973799,0.983627,100.000000,
377,7.189417,7.189417,46.643690,0.996516,0.978958,0.984283,0.961211,0.974024,0.985386,0.808000,0.950294,0.973846,0.984074,99.358873,
378,11.402302,11.746629,47.196190,0.996722,0.983045,0.985754,0.970951,0.975907,0.990628,0.823758,0.957521,0.977849,0.986865,100.000000,
379,11.402302,11.402302,46.985568,0.996715,0.975540,0.980511,0.950794,0.967896,0.985528,0.815485,0.956240,0.977021,0.986219,100.000000,
380,5.428178,11.506844,46.411977,0.996693,0.981702,0.985128,0.961892,0.974639,0.990588,0.805966,0.952350,0.974651,0.984356,97.864369,
381,5.428178,5.428178,46.466870,0.996900,0.981979,0.984379,0.962828,0.974959,0.990967,0.808883,0.955066,0.976418,0.985312,98.091647,
382,7.015555,7.015555,45.907835,0.996931,0.978837,0.976534,0.957423,0.974100,0.988093,0.797231,0.952454,0.975160,0.984914,99.240187,
383,8.784310,12.654723,46.771830,0.996823,0.975857,0.982155,0.947716,0.966766,0.987922,0.808821,0.954530,0.976801,0.986440,100.000000,
384,8.784310,8.784310,46.460934,0.996981,0.984127,0.982377,0.965990,0.981361,0.991352,0.803834,0.953152,0.974996,0.984582,100.000000,
385,4.585485,11.439395,45.490371,0.996904,0.981334,0.978830,0.963150,0.978669,0.989145,0.787057,0.949189,0.973360,0.983927,96.615267,
386,4.585485,4.585485,46.409027,0.996959,0.977994,0.978355,0.950919,0.970169,0.989578,0.800891,0.956739,0.977920,0.986994,96.368630,
387,8.663400,10.251107,45.493853,0.996903,0.971389,0.976092,0.945226,0.966500,0.980169,0.782178,0.947977,0.972564,0.983459,99.300803,
388,8.663400,8.663400,45.844178,0.996899,0.978914,0.977867,0.956601,0.975379,0.987830,0.788779,0.950563,0.974200,0.984821,100.000000,
389,8.702466,16.293491,46.032234,0.996738,0.972695,0.978405,0.952504,0.964419,0.981935,0.790295,0.948820,0.973382,0.984175,99.740728,
390,7.922486,8.702466,45.903904,0.996475,0.973810,0.976375,0.947300,0.972262,0.982343,0.781277,0.948744,0.974096,0.985027,99.151795,
391,7.683406,7.922486,45.162787,0.996412,0.977241,0.976544,0.940701,0.977216,0.987756,0.770037,0.944786,0.970679,0.982175,99.210983,
392,7.683406,7.683406,46.217658,0.996776,0.977935,0.979075,0.956884,0.972631,0.987500,0.792248,0.952789,0.976065,0.986128,99.973807,
393,12.420422,12.420422,46.686470,0.996793,0.979184,0.975791,0.952508,0.983029,0.986081,0.797165,0.955901,0.977445,0.986761,100.000000,
394,12.701917,13.822117,46.736260,0.997208,0.982076,0.975412,0.967199,0.979274,0.989832,0.800391,0.958452,0.979460,0.988219,100.000000,
395,10.657476,12.701917,46.335664,0.997024,0.980323,0.974600,0.959614,0.974668,0.990737,0.795549,0.952052,0.975292,0.985007,100.000000,
396,10.657476,10.657476,46.090865,0.996898,0.982347,0.973666,0.964808,0.979713,0.991448,0.790784,0.953144,0.976124,0.985882,100.000000,
397,6.957485,13.661039,46.550466,0.996795,0.977664,0.973088,0.962339,0.972983,0.986834,0.794846,0.952405,0.975444,0.985478,98.967825,
398,6.957485,6.957485,45.902479,0.996900,0.977666,0.972072,0.961972,0.973594,0.986630,0.790230,0.949327,0.973336,0.984013,98.742019,
399,8.284448,15.515438,46.645332,0.996812,0.978411,0.976919,0.954403,0.976969,0.987532,0.795452,0.954016,0.976557,0.985698,100.000000,
400,8.284448,8.284448,46.073173,0.996946,0.981887,0.976034,0.963305,0.980405,0.990565,0.790151,0.954418,0.976672,0.986227,100.000000,
401,5.571587,12.033059,46.600739,0.997005,0.977249,0.978471,0.956247,0.974455,0.985121,0.798350,0.955227,0.976713,0.985734,97.274343,
402,5.571587,5.571587,45.733233,0.997095,0.982157,0.974270,0.960970,0.981305,0.991073,0.791042,0.953589,0.976001,0.985484,98.281149,
403,7.844449,8.505757,46.675321,0.997241,0.980807,0.982849,0.965772,0.976636,0.987087,0.809391,0.958975,0.979259,0.987587,100.000000,
404,7.844449,7.844449,46.426149,0.997202,0.979519,0.976848,0.958956,0.975615,0.988980,0.802072,0.958421,0.979049,0.987752,100.000000,
405,7.222291,10.385000,46.615523,0.997183,0.980366,0.981446,0.961809,0.973646,0.989220,0.802774,0.958071,0.978622,0.987247,100.000000,
406,6.539546,7.222291,45.707136,0.997203,0.983275,0.974951,0.965875,0.984087,0.990460,0.790347,0.954730,0.976463,0.985944,99.771971,
407,2.391565,6.539546,45.595872,0.997008,0.983690,0.971461,0.959147,0.983673,0.993887,0.784145,0.955505,0.977856,0.987107,94.808499,
408,2.391565,2.391565,45.625935,0.996970,0.979276,0.968137,0.955578,0.976553,0.990882,0.781978,0.955002,0.977396,0.986694,93.793997,
409,7.624794,8.168666,45.895905,0.996857,0.979498,0.971233,0.958127,0.975095,0.990348,0.787117,0.954210,0.976478,0.986154,100.000000,
410,7.624794,7.624794,45.521216,0.996969,0.981657,0.969301,0.962889,0.982873,0.989649,0.781915,0.953326,0.975908,0.985618,100.000000,
411,5.929366,8.070018,44.642486,0.996462,0.979241,0.965679,0.954469,0.978499,0.990204,0.767547,0.941960,0.969136,0.981995,97.443470,
412,5.929366,5.929366,43.202800,0.994230,0.971331,0.961159,0.936576,0.970867,0.983957,0.683994,0.922631,0.958258,0.974428,94.542748,
413,6.187694,9.565189,43.684632,0.994679,0.973541,0.966145,0.934177,0.964522,0.991121,0.704254,0.925364,0.960324,0.976325,95.586728,
414,6.187694,6.187694,43.032298,0.994161,0.966854,0.966752,0.939962,0.961723,0.977081,0.694179,0.912033,0.949718,0.967752,92.969504,
415,13.544799,13.544799,44.473236,0.993820,0.967474,0.969809,0.928056,0.957377,0.984723,0.720263,0.920449,0.955911,0.972709,100.000000,
416,11.781123,14.434739,45.933579,0.995490,0.975114,0.972132,0.951209,0.973498,0.984271,0.758531,0.942703,0.969740,0.981192,100.000000,
417,8.372788,11.781123,44.228626,0.992919,0.964511,0.969549,0.939063,0.957378,0.975355,0.720294,0.913731,0.949681,0.967002,94.991236,
418,6.766471,8.372788,42.632112,0.992194,0.962245,0.964635,0.926739,0.960852,0.974253,0.692070,0.897188,0.937944,0.959365,91.476363,
419,6.766471,6.766471,43.751180,0.992513,0.961844,0.969370,0.935321,0.953300,0.972158,0.719463,0.904966,0.943541,0.962490,91.901611,
420,7.389174,83.689064,39.062057,0.984964,0.916618,0.945944,0.885069,0.898306,0.934540,0.495963,0.830236,0.903737,0.940312,79.647944,
421,7.389174,7.389174,37.032005,0.971041,0.889731,0.928149,0.870473,0.866162,0.899307,0.412580,0.729148,0.824792,0.879478,67.293640,
422,7.419027,7.419027,36.450241,0.964629,0.877734,0.931851,0.848895,0.852214,0.886701,0.383371,0.686728,0.791280,0.851984,62.312277,
423,7.460186,7.460186,36.660716,0.965126,0.880067,0.934308,0.849469,0.849429,0.893762,0.382276,0.697429,0.808664,0.870432,64.568780,
424,7.469473,7.469473,36.540211,0.967178,0.879095,0.930937,0.839942,0.848225,0.899897,0.382232,0.707800,0.817997,0.878523,65.177247,
425,7.559776,7.559776,36.302603,0.966306,0.876552,0.923232,0.833827,0.849216,0.898752,0.371237,0.709774,0.822126,0.881915,65.155111,
426,7.622053,7.622053,36.772178,0.969832,0.885121,0.929798,0.841345,0.856843,0.909408,0.390624,0.727526,0.836452,0.893205,68.053093,
427,7.669879,7.669879,35.881354,0.959122,0.868256,0.924609,0.824951,0.836517,0.888766,0.347575,0.667627,0.786385,0.854075,60.981863,
428,7.727826,7.727826,35.345772,0.957419,0.858843,0.906947,0.810645,0.829548,0.884888,0.331503,0.658624,0.779069,0.849382,58.803025,
429,7.783555,7.804422,35.659810,0.956817,0.864119,0.922438,0.817151,0.831225,0.886822,0.343000,0.656493,0.775740,0.846463,59.573033,
430,7.783555,7.783555,35.550056,0.956253,0.858907,0.918982,0.809977,0.824087,0.883751,0.339771,0.655839,0.774934,0.845235,58.467222,
431,7.783974,7.783974,35.339547,0.955197,0.859238,0.911102,0.809825,0.827081,0.886569,0.330572,0.651019,0.772438,0.844340,58.482814,
432,7.818883,7.818883,35.315167,0.953640,0.855604,0.917843,0.805105,0.822107,0.879779,0.332208,0.641005,0.761827,0.834244,56.933451,
433,7.790697,7.848615,35.264643,0.954087,0.854337,0.915963,0.803201,0.819275,0.880476,0.328738,0.643616,0.765452,0.837227,56.947119,
434,7.774098,7.790697,34.760166,0.949103,0.846267,0.902611,0.795743,0.812916,0.873462,0.308401,0.621967,0.746949,0.823506,54.291904,
435,7.685536,7.774098,34.708386,0.943023,0.842019,0.915632,0.793562,0.807661,0.859720,0.305724,0.597447,0.723020,0.800266,51.609097,
436,7.685536,7.685536,34.801634,0.941782,0.830120,0.915275,0.792570,0.788324,0.841208,0.299133,0.587746,0.711982,0.790623,48.665192,
437,7.677876,7.705543,34.738014,0.940548,0.830430,0.916584,0.791474,0.787422,0.842947,0.302316,0.587358,0.713556,0.792889,48.886942,
438,7.575026,7.677876,34.578842,0.937743,0.829921,0.917519,0.791315,0.787597,0.840440,0.291102,0.572213,0.699791,0.780878,47.903958,
439,7.522032,7.575026,34.511947,0.941261,0.831936,0.901628,0.785458,0.793016,0.853726,0.290301,0.590820,0.718483,0.797627,49.440919,
440,7.498566,7.522032,34.803241,0.940782,0.834900,0.917940,0.791247,0.798099,0.846241,0.297471,0.585086,0.711704,0.790105,49.385313,
441,7.348732,7.498566,34.861484,0.941678,0.832921,0.914478,0.789000,0.786821,0.852620,0.297445,0.584371,0.710346,0.790815,48.890188,
442,7.257965,7.348732,34.448106,0.936462,0.824824,0.904746,0.782924,0.780277,0.842895,0.283042,0.565012,0.691936,0.775929,46.326981,
443,7.257965,7.257965,34.842032,0.938241,0.830816,0.919012,0.786569,0.786969,0.845569,0.297203,0.569868,0.695356,0.775827,47.356793,
444,7.284040,7.284040,34.799349,0.941395,0.831912,0.908521,0.784249,0.789642,0.853585,0.295263,0.587262,0.712654,0.791685,48.717138,
445,7.326409,7.326409,34.868203,0.939848,0.834035,0.918959,0.786750,0.793439,0.849910,0.301201,0.577492,0.701620,0.781028,48.347121,
446,7.373059,7.373059,34.383078,0.935083,0.825021,0.905521,0.778167,0.783584,0.844168,0.283576,0.564830,0.691329,0.771499,46.194417,
447,7.518084,7.518084,34.369110,0.936251,0.825216,0.909784,0.773865,0.784037,0.845399,0.289772,0.568498,0.696635,0.778159,46.804999,
448,7.527300,7.571174,34.233328,0.929803,0.823296,0.913586,0.775299,0.776491,0.842898,0.278175,0.544647,0.672293,0.754401,44.957771,
449,7.445524,7.527300,34.300528,0.931104,0.820398,0.913302,0.773284,0.773089,0.838306,0.282476,0.549743,0.677288,0.761976,44.793235,
450,7.445524,7.445524,34.287209,0.935248,0.827140,0.903320,0.779542,0.782737,0.851853,0.285041,0.566418,0.695125,0.778673,47.142663,
451,7.462344,7.462344,34.358403,0.934086,0.827056,0.911578,0.777073,0.786374,0.845480,0.288351,0.557517,0.683331,0.765424,46.204135,
452,7.501490,7.518952,34.544568,0.935510,0.832997,0.914071,0.784581,0.786473,0.856723,0.293142,0.566753,0.692550,0.774442,47.916221,
453,7.474264,7.501490,34.162061,0.936269,0.829710,0.895789,0.777465,0.785234,0.861981,0.284836,0.572058,0.698843,0.781647,47.824091,
454,7.474264,7.474264,34.582773,0.938962,0.835307,0.913523,0.784749,0.790486,0.860722,0.302543,0.580365,0.704713,0.784200,48.947370,
455,7.500381,7.539071,34.881363,0.945652,0.842049,0.912707,0.789618,0.804453,0.866638,0.317432,0.604865,0.726363,0.804724,51.645154,
456,7.446956,7.500381,34.538843,0.941332,0.837233,0.903162,0.786430,0.799102,0.863491,0.300685,0.586583,0.711241,0.788953,49.650221,
457,7.446956,7.446956,34.255553,0.935602,0.829243,0.906173,0.773159,0.789569,0.855155,0.292733,0.566391,0.690940,0.774375,47.134371,
458,7.343894,7.447715,34.396097,0.932457,0.827713,0.909919,0.778732,0.785446,0.847262,0.288759,0.556822,0.682169,0.765454,46.195265,
459,7.281656,7.343894,36.357603,0.966716,0.873332,0.919617,0.823643,0.842365,0.902905,0.373509,0.698307,0.807529,0.872020,63.133567,
460,7.239593,7.281656,35.234140,0.947471,0.853027,0.922458,0.812812,0.820433,0.866834,0.329187,0.607767,0.719413,0.790606,52.303204,
461,7.081085,7.239593,34.578414,0.934922,0.832240,0.913112,0.785677,0.786066,0.853797,0.297225,0.564801,0.686298,0.765849,46.716506,
462,6.927535,7.081085,34.263867,0.932416,0.823717,0.899129,0.769148,0.780262,0.850716,0.287285,0.555761,0.677502,0.761491,44.746169,
463,6.818270,6.927535,35.065194,0.940230,0.831399,0.919244,0.782763,0.782374,0.852206,0.312086,0.578013,0.698895,0.776416,46.951970,
464,6.818270,6.818270,34.397475,0.931796,0.818483,0.901162,0.765229,0.765896,0.848375,0.283076,0.551279,0.674400,0.759625,43.609408,
465,6.791269,6.835161,34.653425,0.931444,0.817408,0.912468,0.775657,0.763102,0.834779,0.289177,0.546526,0.668027,0.749381,42.704540,
466,6.663581,6.791269,35.351041,0.940304,0.832489,0.921448,0.783711,0.783255,0.853087,0.314264,0.581517,0.702286,0.780520,47.268804,
467,6.533396,6.663581,34.761846,0.931312,0.818314,0.912255,0.767978,0.763311,0.841742,0.288288,0.546170,0.669238,0.753017,42.869237,
468,6.474712,6.533396,34.672188,0.932068,0.819405,0.900917,0.768864,0.771375,0.844519,0.283007,0.550741,0.677293,0.764268,43.794673,
469,6.436593,6.474712,35.156525,0.936802,0.823436,0.915738,0.773231,0.772484,0.843823,0.298420,0.563598,0.685676,0.767396,44.562327,
470,6.309234,6.436593,35.756379,0.948340,0.845302,0.918810,0.792387,0.803149,0.871402,0.325596,0.614069,0.732734,0.808299,51.311370,
471,6.291502,6.309234,35.216189,0.942818,0.831840,0.905523,0.781827,0.790900,0.854768,0.305293,0.590965,0.714564,0.795208,47.891154,
472,6.291502,6.291502,35.596162,0.946628,0.835182,0.914948,0.782886,0.790815,0.859250,0.321706,0.607396,0.730302,0.806847,49.333905,
473,6.284461,6.360695,36.195177,0.954184,0.848935,0.919931,0.795374,0.808271,0.874955,0.341743,0.641633,0.759064,0.831588,53.799683,
474,6.162403,6.284461,35.462144,0.947954,0.837277,0.903252,0.782014,0.797364,0.866989,0.315145,0.612515,0.735927,0.814860,50.220572,
475,6.129913,6.162403,35.463768,0.943350,0.830061,0.913840,0.777762,0.788271,0.848617,0.310701,0.590688,0.715377,0.794499,47.353422,
476,6.086903,6.129913,35.636663,0.942952,0.832957,0.916780,0.777937,0.786847,0.857082,0.311346,0.591105,0.714751,0.795966,47.916682,
477,6.083945,6.086903,35.532087,0.945288,0.834563,0.909967,0.783547,0.790800,0.859208,0.313554,0.601869,0.724270,0.802509,48.697743,
478,6.017865,6.083945,35.043194,0.937148,0.819530,0.910964,0.770750,0.773083,0.836213,0.296401,0.565332,0.687421,0.768598,43.533166,
479,5.916156,6.017865,35.444941,0.942081,0.828137,0.915393,0.779545,0.780509,0.847748,0.304269,0.584207,0.707056,0.787210,46.260582,
480,5.896829,5.916156,35.300332,0.943783,0.824793,0.902575,0.776251,0.782593,0.845244,0.301746,0.592692,0.716242,0.795250,46.227247,
481,5.794846,5.896829,35.518549,0.943143,0.828269,0.912989,0.773278,0.783806,0.850767,0.307487,0.588427,0.713763,0.791511,46.515168,
482,5.794846,5.794846,37.016518,0.965083,0.864947,0.923335,0.812722,0.829228,0.894210,0.364220,0.683956,0.800445,0.871256,59.811955,
483,5.673763,5.959201,35.627618,0.939385,0.821508,0.917288,0.775981,0.764913,0.841833,0.300800,0.574127,0.699779,0.781949,44.481447,
484,5.600871,5.673763,35.713979,0.941589,0.822218,0.914885,0.778816,0.767834,0.840009,0.301358,0.577847,0.700590,0.781525,44.469778,
485,5.538157,5.600871,35.359395,0.938381,0.819433,0.902820,0.773522,0.770484,0.839504,0.287811,0.566924,0.691328,0.775043,43.546511,
486,5.538157,5.538157,35.621988,0.938601,0.821161,0.914614,0.772600,0.769270,0.839937,0.296750,0.567440,0.690698,0.771082,43.551052,
487,5.538775,5.591745,36.162726,0.947835,0.836618,0.918221,0.791645,0.787684,0.857820,0.319097,0.608226,0.730628,0.808362,48.958651,
488,5.538775,5.538775,35.879799,0.948581,0.835386,0.909552,0.788958,0.791898,0.857354,0.313743,0.609370,0.733624,0.810920,48.980108,
489,5.594704,5.594704,36.141682,0.950978,0.838705,0.917277,0.787171,0.794066,0.863106,0.328637,0.621452,0.742537,0.815544,49.958101,
490,5.469345,5.603865,37.187442,0.962941,0.865949,0.927964,0.820048,0.828149,0.890118,0.362028,0.680129,0.794883,0.863234,58.984736,
491,5.452826,5.469345,36.811891,0.963211,0.859787,0.911724,0.816703,0.824468,0.887082,0.352682,0.685925,0.802493,0.868452,58.339990,
492,5.443139,5.452826,37.149863,0.964049,0.863463,0.923786,0.816664,0.827946,0.887410,0.365495,0.686006,0.801432,0.866423,58.826401,
493,5.389982,5.443139,37.496366,0.967097,0.872179,0.926565,0.824056,0.842068,0.896470,0.376939,0.707880,0.818564,0.880242,61.779717,
494,5.369597,5.389982,37.760518,0.971626,0.878422,0.923422,0.834668,0.848797,0.904982,0.394128,0.737049,0.841650,0.898734,64.831865,
495,5.369597,5.369597,38.511944,0.975516,0.887723,0.934521,0.845125,0.860528,0.909958,0.421529,0.762158,0.859575,0.910343,67.956468,
496,5.374551,5.374551,38.541065,0.978163,0.892038,0.931362,0.848510,0.868305,0.917552,0.430900,0.783480,0.874693,0.921592,70.094859,
497,15.059626,76.289391,45.295845,0.995870,0.977207,0.976570,0.954636,0.966495,0.989131,0.800124,0.932285,0.960302,0.973315,100.000000,
498,15.059626,15.059626,45.108267,0.995965,0.977356,0.974442,0.952213,0.970114,0.988619,0.793785,0.932207,0.961158,0.975058,100.000000,
499,14.375812,15.760427,44.574390,0.995667,0.975213,0.972766,0.951492,0.967200,0.986325,0.779543,0.926646,0.957991,0.973205,100.000000,
500,10.991462,14.375812,43.815081,0.995152,0.972137,0.974522,0.954190,0.961803,0.981458,0.765879,0.916979,0.950442,0.967207,99.745174,
501,9.720964,10.991462,43.443395,0.995375,0.976023,0.970661,0.957115,0.970047,0.985980,0.754989,0.920447,0.954580,0.971004,99.627053,
502,9.720964,9.720964,43.793786,0.995736,0.982758,0.973006,0.960893,0.978887,0.992503,0.765837,0.927556,0.960338,0.975656,100.000000,
503,13.477199,13.477199,43.698771,0.995798,0.978303,0.973099,0.959162,0.971074,0.989188,0.765582,0.928294,0.961161,0.977432,100.000000,
504,15.713793,15.713793,43.956838,0.996020,0.980791,0.971516,0.961781,0.975780,0.990932,0.767079,0.932770,0.964450,0.979088,100.000000,
505,17.091417,17.091417,43.610311,0.995695,0.979449,0.973638,0.957864,0.975138,0.988809,0.760919,0.925963,0.959407,0.975311,100.000000,
506,17.448631,17.448631,43.453007,0.995467,0.973927,0.968167,0.955803,0.964860,0.985018,0.758426,0.920215,0.954698,0.971239,100.000000,
507,12.021720,19.372818,43.691136,0.995915,0.977457,0.972599,0.958041,0.972774,0.986567,0.762484,0.925427,0.958056,0.973829,100.000000,
508,12.021720,12.021720,43.169201,0.995651,0.978468,0.968279,0.957920,0.974484,0.988120,0.753912,0.920808,0.955936,0.973209,100.000000,
509,14.523851,14.523851,44.355450,0.996228,0.981480,0.974793,0.962479,0.974425,0.992417,0.776797,0.934257,0.964012,0.977939,100.000000,
510,18.241068,18.806427,44.615421,0.996012,0.982240,0.977076,0.963528,0.978529,0.990604,0.775922,0.935631,0.965006,0.978594,100.000000,
511,12.708741,18.241068,44.601632,0.996372,0.978406,0.976152,0.959924,0.971638,0.988055,0.780901,0.934332,0.963249,0.976648,100.000000,
512,12.708741,12.708741,44.442712,0.996030,0.980074,0.975595,0.960366,0.974882,0.988573,0.775482,0.931375,0.961010,0.974700,100.000000,
513,14.852736,14.867922,44.417482,0.995969,0.982490,0.975613,0.964043,0.974931,0.992178,0.772052,0.933028,0.963955,0.977994,100.000000,
514,14.309537,14.852736,44.559354,0.996198,0.983138,0.977787,0.962230,0.976529,0.992979,0.776146,0.933406,0.963296,0.977427,100.000000,
515,12.151634,14.309537,45.501212,0.996792,0.986158,0.981191,0.968460,0.981879,0.994128,0.789758,0.946170,0.971466,0.982317,100.000000,
516,11.498977,12.151634,45.156989,0.996670,0.983834,0.981099,0.971000,0.979361,0.990218,0.786882,0.940626,0.967698,0.979906,100.000000,
517,11.498977,11.498977,45.666932,0.996793,0.983711,0.987382,0.973581,0.978480,0.987967,0.796951,0.943353,0.969284,0.980962,100.000000,
518,11.624628,11.624628,45.738452,0.996943,0.984997,0.983204,0.973968,0.979443,0.990638,0.798080,0.946012,0.970528,0.981147,100.000000,
519,12.074704,12.074704,45.568589,0.996691,0.984065,0.985096,0.974966,0.978521,0.988590,0.793591,0.943390,0.968756,0.980291,100.000000,
520,11.516499,12.333524,45.242301,0.996719,0.982034,0.979483,0.971881,0.977503,0.987189,0.786141,0.940074,0.966733,0.978904,100.000000,
521,9.202729,11.516499,45.105323,0.996420,0.986873,0.980076,0.970119,0.982125,0.994385,0.788341,0.936439,0.964734,0.977875,100.000000,
522,8.729033,9.202729,45.127876,0.996443,0.982562,0.981092,0.966773,0.976747,0.989256,0.788538,0.934741,0.962981,0.976361,100.000000,
523,8.729033,8.729033,45.049959,0.996442,0.986181,0.979313,0.964359,0.980881,0.995407,0.787748,0.937708,0.965927,0.978785,100.000000,
524,11.372732,11.722988,45.299525,0.996604,0.983912,0.983103,0.971938,0.978229,0.989552,0.792749,0.939802,0.966881,0.979368,100.000000,
525,11.372732,11.372732,45.135740,0.996768,0.984625,0.979943,0.969369,0.980948,0.991106,0.788645,0.938206,0.965858,0.978796,100.000000,
526,12.188810,12.188810,44.351429,0.996552,0.977468,0.978175,0.957860,0.969239,0.985915,0.773968,0.929844,0.960532,0.975716,100.000000,
527,13.685625,13.685625,46.774053,0.997471,0.982493,0.978659,0.976782,0.973814,0.989357,0.811155,0.955968,0.977535,0.986700,100.000000,
528,12.622022,17.378401,46.517814,0.997109,0.981968,0.979737,0.979881,0.973557,0.987187,0.813104,0.950875,0.973660,0.983620,100.000000,
529,12.622022,12.622022,45.226480,0.996457,0.980318,0.976858,0.967638,0.969772,0.988968,0.788834,0.935557,0.963675,0.977623,100.000000,
530,15.635673,15.635673,45.484810,0.996616,0.980805,0.978014,0.966246,0.971243,0.989743,0.794137,0.940750,0.968079,0.980502,100.000000,
531,17.029028,17.029028,45.154804,0.996485,0.978513,0.978325,0.966258,0.966188,0.987740,0.785530,0.935216,0.964531,0.978366,100.000000,
532,18.419956,19.131004,45.162113,0.996609,0.981683,0.977878,0.961857,0.974127,0.991228,0.785963,0.935871,0.964872,0.978564,100.000000,
533,16.476450,18.419956,44.442575,0.996190,0.972608,0.979282,0.946112,0.958406,0.984133,0.770142,0.925276,0.958314,0.974144,100.000000,
534,11.980674,16.476450,44.094810,0.996139,0.968663,0.976842,0.938054,0.957238,0.980213,0.764039,0.922932,0.956287,0.972343,100.000000,
535,11.980674,11.980674,44.057882,0.996197,0.969669,0.976666,0.940646,0.962219,0.978920,0.765814,0.924629,0.957707,0.973619,100.000000,
536,16.825081,16.825081,44.229853,0.995889,0.975882,0.985628,0.950846,0.963277,0.986073,0.762980,0.921806,0.955813,0.972598,100.000000,
537,18.132889,18.132889,44.312192,0.995937,0.970893,0.983802,0.940008,0.955223,0.982998,0.769846,0.920049,0.953775,0.970436,100.000000,
