Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
94,45.881887,5.592131,5.592131,0.996809,0.983424,0.973885,0.958903,0.981961,0.993159,0.775731,0.953874,0.977475,0.986826,98.742112,
95,46.626529,9.070086,9.972812,0.996786,0.984195,0.978750,0.962675,0.979010,0.994092,0.793573,0.957345,0.978965,0.987876,100.000000,
96,45.888059,8.054770,9.070086,0.996554,0.982206,0.975054,0.956084,0.978234,0.992939,0.776649,0.947783,0.972620,0.983278,100.000000,
97,45.293186,8.054770,8.054770,0.996274,0.982283,0.975707,0.959275,0.980015,0.991387,0.763142,0.940683,0.968241,0.980227,100.000000,
98,48.192416,4.601142,36.509453,0.998579,0.995923,0.992968,0.990218,0.995652,0.998388,0.835425,0.976376,0.988575,0.993548,100.000000,
99,45.683524,4.601142,4.601142,0.997420,0.988108,0.983728,0.971512,0.987463,0.994202,0.787913,0.954161,0.975371,0.985046,98.308841,
100,45.037554,10.735648,11.559172,0.997059,0.990060,0.983492,0.976613,0.987732,0.996898,0.766148,0.950834,0.975285,0.985972,100.000000,
101,44.873259,5.309915,10.735648,0.996856,0.988980,0.982342,0.973398,0.987744,0.995566,0.754600,0.950959,0.975458,0.985868,99.415378,
102,44.585652,5.309915,5.309915,0.996761,0.990047,0.983095,0.976566,0.989701,0.995657,0.747949,0.946921,0.972663,0.984339,99.384393,
103,44.956551,4.912407,13.828978,0.996875,0.991012,0.981663,0.979266,0.991165,0.996328,0.763130,0.952911,0.977105,0.987014,99.544465,
104,43.944382,4.912407,4.912407,0.996493,0.985880,0.974450,0.967788,0.985014,0.993895,0.736559,0.940773,0.969696,0.982552,97.686381,
105,44.927574,13.749537,13.749537,0.996520,0.988718,0.979110,0.972024,0.987492,0.996197,0.757880,0.946654,0.972859,0.984231,100.000000,
106,44.092496,5.966052,16.565865,0.996695,0.987276,0.977105,0.970122,0.986625,0.994799,0.746218,0.946463,0.972497,0.984095,99.551879,
107,44.309506,5.966052,5.966052,0.996674,0.989248,0.978589,0.972383,0.989598,0.996069,0.745643,0.949420,0.974823,0.985491,100.000000,
108,44.626187,8.449114,12.500032,0.996818,0.989579,0.978935,0.976207,0.989629,0.995961,0.758082,0.951372,0.975119,0.985327,100.000000,
109,44.460825,8.449114,8.449114,0.996819,0.988672,0.978226,0.969674,0.988288,0.996164,0.753071,0.951434,0.975396,0.985775,100.000000,
110,44.372359,4.425893,8.675035,0.997087,0.988623,0.974836,0.970976,0.989362,0.996172,0.752656,0.951753,0.975851,0.986227,98.289413,
111,43.882889,4.425893,4.425893,0.997069,0.985972,0.972118,0.968899,0.985931,0.994089,0.742061,0.948199,0.974175,0.985482,97.561272,
112,43.932043,6.326634,6.326634,0.996657,0.987032,0.977877,0.973137,0.986182,0.993897,0.744613,0.941873,0.970015,0.982859,99.710599,
113,45.556424,12.095939,12.095939,0.996641,0.989746,0.981572,0.974731,0.989226,0.995823,0.772723,0.952584,0.976124,0.985911,100.000000,
114,44.262328,10.778772,18.578222,0.996303,0.986943,0.972958,0.968162,0.986081,0.995288,0.741795,0.941924,0.969896,0.982039,100.000000,
115,43.451323,10.778772,10.778772,0.996243,0.985839,0.969192,0.965818,0.987005,0.994327,0.734285,0.938517,0.967606,0.980880,100.000000,
116,44.485940,8.831182,12.919312,0.996458,0.989182,0.973112,0.971209,0.988491,0.997568,0.753402,0.948466,0.974200,0.984988,100.000000,
117,43.378719,8.831182,8.831182,0.996192,0.985430,0.970042,0.965555,0.985474,0.994437,0.728039,0.936135,0.966230,0.979857,100.000000,
118,44.216804,12.356071,13.532072,0.996354,0.988143,0.973918,0.967846,0.987777,0.997070,0.747140,0.944017,0.972208,0.984335,100.000000,
119,44.133237,12.356071,12.356071,0.996404,0.987472,0.972555,0.967681,0.987480,0.995736,0.748742,0.944351,0.971638,0.983513,100.000000,
120,43.470616,15.587546,15.587546,0.995652,0.984140,0.970583,0.961491,0.982582,0.994047,0.730132,0.931991,0.964951,0.979710,100.000000,
121,49.055632,16.744097,40.592358,0.998079,0.991340,0.987999,0.978915,0.990247,0.996025,0.860040,0.976078,0.987772,0.992576,100.000000,
122,46.664392,2.469395,16.744097,0.997083,0.985238,0.979988,0.963578,0.981401,0.994156,0.804111,0.960602,0.980159,0.988353,95.467841,
123,46.318148,2.469395,2.469395,0.996853,0.984262,0.976942,0.965371,0.978995,0.993279,0.799066,0.955345,0.976778,0.985917,94.891364,
124,46.470967,2.927304,12.989826,0.997119,0.986448,0.977854,0.963917,0.985179,0.994856,0.796384,0.960408,0.979588,0.987450,96.223898,
125,46.270835,2.927304,2.927304,0.996998,0.986177,0.976243,0.969990,0.986676,0.992046,0.795435,0.957983,0.978075,0.986987,96.051460,
126,46.218365,4.112645,8.680714,0.997044,0.987447,0.977427,0.966105,0.986140,0.995628,0.795948,0.958503,0.978989,0.987763,97.946453,
127,45.309260,4.112645,4.112645,0.996767,0.984362,0.973933,0.963606,0.983674,0.992737,0.778560,0.950027,0.974089,0.984792,96.780312,
128,46.438189,10.274614,10.274614,0.996655,0.986664,0.983932,0.969022,0.982369,0.994446,0.799639,0.954145,0.976453,0.985959,100.000000,
129,47.233186,12.773004,12.773004,0.996536,0.985401,0.986068,0.973945,0.977174,0.992134,0.823981,0.958910,0.978684,0.986966,100.000000,
130,46.270319,11.434011,15.515168,0.996910,0.985888,0.977703,0.964529,0.984819,0.993730,0.793124,0.957571,0.978156,0.986649,100.000000,
131,45.525594,8.367744,11.434011,0.996730,0.983115,0.974176,0.956572,0.979412,0.993434,0.777911,0.948968,0.972788,0.983429,100.000000,
132,46.477568,8.367744,8.367744,0.996775,0.987673,0.977613,0.969537,0.984979,0.995800,0.797467,0.957527,0.978251,0.986998,100.000000,
133,45.768212,7.629513,13.885359,0.996566,0.981910,0.973367,0.959505,0.977808,0.991922,0.779736,0.948348,0.973263,0.984263,100.000000,
134,45.158825,7.629513,7.629513,0.996392,0.986132,0.972891,0.963310,0.984890,0.995792,0.768217,0.944487,0.970513,0.982336,100.000000,
135,46.374524,9.082648,9.082648,0.996769,0.985804,0.978467,0.967747,0.982920,0.993823,0.795791,0.955883,0.977553,0.986805,100.000000,
136,46.240719,10.357444,11.808927,0.996701,0.985953,0.980663,0.963360,0.983122,0.994836,0.798017,0.952749,0.975506,0.985484,100.000000,
137,46.771637,10.357444,10.357444,0.996817,0.986797,0.981738,0.965885,0.984503,0.995536,0.808832,0.959102,0.979414,0.987861,100.000000,
138,46.694932,12.123613,12.688794,0.996662,0.986997,0.978848,0.976035,0.984393,0.993682,0.811153,0.956286,0.977638,0.986394,100.000000,
139,47.026025,9.276099,12.123613,0.996546,0.989648,0.982614,0.974595,0.989271,0.995883,0.816370,0.958370,0.978971,0.987295,100.000000,
140,47.358322,7.944544,9.276099,0.996564,0.986364,0.982440,0.970649,0.981839,0.993990,0.828624,0.960398,0.979053,0.986988,100.000000,
141,46.986964,5.430312,7.944544,0.996789,0.985530,0.978856,0.969761,0.982267,0.993052,0.815984,0.959812,0.979070,0.987248,99.166870,
142,46.541446,5.430312,5.430312,0.996696,0.987009,0.980737,0.967893,0.983745,0.995215,0.807063,0.956348,0.976893,0.986002,99.272064,
