Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
42,44.560493,0.029600,0.029600,0.997022,0.993995,0.984748,0.990200,0.994772,0.998088,0.761221,0.976532,0.989253,0.993492,95.064280,
43,43.912629,3.578854,5.156468,0.996325,0.993519,0.984119,0.989488,0.994369,0.997731,0.744563,0.968933,0.984851,0.990371,99.089336,
44,43.627564,3.578854,3.578854,0.996108,0.992897,0.982399,0.988890,0.993812,0.997349,0.737204,0.964570,0.981723,0.988035,98.608662,
45,43.833267,0.048714,5.982260,0.996308,0.993176,0.983885,0.989278,0.994552,0.996810,0.741820,0.969454,0.985436,0.991088,94.535478,
46,43.746523,0.048714,0.048714,0.996236,0.993027,0.983655,0.989074,0.994376,0.996732,0.739470,0.968659,0.985046,0.990848,94.465368,
47,42.785687,1.927672,5.039608,0.995439,0.991304,0.980961,0.986462,0.991842,0.996337,0.711694,0.957392,0.978523,0.986404,95.866887,
48,43.092637,1.927672,1.927672,0.995647,0.991630,0.982687,0.986764,0.992947,0.995643,0.721157,0.960482,0.980132,0.987486,96.102274,
49,43.342244,0.034804,5.070381,0.995805,0.990959,0.981236,0.985318,0.991802,0.995976,0.726789,0.965377,0.983002,0.989464,93.796033,
50,43.369775,0.034804,0.034804,0.995864,0.990997,0.981348,0.985366,0.991871,0.995966,0.726743,0.965644,0.983119,0.989531,93.816047,
51,42.343834,4.203106,6.851349,0.993600,0.991236,0.981746,0.985686,0.992246,0.996130,0.691431,0.958685,0.981304,0.988463,99.013287,
52,42.838911,4.203106,4.203106,0.995128,0.991275,0.980949,0.985439,0.992278,0.996578,0.711613,0.961411,0.981458,0.988592,99.052090,
53,43.684650,0.014771,6.262307,0.996132,0.992110,0.982061,0.986915,0.993297,0.996953,0.731379,0.970153,0.986025,0.991314,94.315873,
54,43.802789,0.014771,0.014771,0.996249,0.992391,0.982601,0.987686,0.993552,0.996924,0.735596,0.971000,0.986427,0.991551,94.413173,
55,43.732144,3.382472,5.367768,0.996038,0.992755,0.983277,0.987765,0.993264,0.997721,0.735968,0.970009,0.985912,0.991365,98.804503,
56,43.804987,3.382472,3.382472,0.996239,0.992257,0.983142,0.988040,0.992720,0.996682,0.738693,0.969859,0.985531,0.991130,98.659717,
57,44.346528,0.039075,4.443749,0.996893,0.993155,0.984516,0.988696,0.993761,0.997310,0.754994,0.975703,0.988850,0.993143,94.849719,
58,44.403963,0.039075,0.039075,0.996951,0.993213,0.984641,0.988879,0.993784,0.997313,0.757705,0.975990,0.988976,0.993231,94.874000,
59,43.909248,2.739596,4.265005,0.996612,0.991830,0.982184,0.987360,0.992192,0.996562,0.746228,0.970918,0.986228,0.991514,97.814896,
60,44.279893,2.739596,2.739596,0.996884,0.992300,0.983977,0.987481,0.992747,0.996777,0.758602,0.972626,0.987201,0.992353,98.034960,
61,44.399868,0.024456,4.835863,0.997135,0.993142,0.983747,0.988771,0.993348,0.997855,0.759780,0.975957,0.989238,0.993595,94.878358,
