Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
42,43.570153,0.029600,0.029600,0.996792,0.991896,0.979672,0.986774,0.991899,0.998142,0.725476,0.971218,0.987092,0.992522,94.442935,
43,42.653474,3.578854,5.156468,0.995705,0.990573,0.979023,0.984637,0.991163,0.996600,0.701536,0.957937,0.979489,0.987241,97.912354,
44,42.349198,3.578854,3.578854,0.995512,0.989160,0.975114,0.982485,0.990113,0.995991,0.694458,0.954766,0.977120,0.985684,97.364520,
45,42.665539,0.048714,5.982260,0.995740,0.990144,0.977984,0.983817,0.991379,0.995964,0.700527,0.960187,0.981463,0.988989,93.539561,
46,42.958924,0.048714,0.048714,0.996020,0.990903,0.979006,0.984914,0.992416,0.996254,0.709936,0.963044,0.982917,0.989950,93.845255,
47,42.503729,1.927672,5.039608,0.995705,0.990033,0.977052,0.983294,0.991527,0.996047,0.693571,0.960294,0.981304,0.988555,95.906115,
48,42.507641,1.927672,1.927672,0.995636,0.989412,0.978311,0.982570,0.990298,0.995369,0.696463,0.959119,0.980701,0.988445,95.729712,
49,42.456265,0.034804,5.070381,0.995611,0.988058,0.974804,0.979535,0.990376,0.994408,0.694284,0.961080,0.981966,0.989260,93.124222,
50,42.439367,0.034804,0.034804,0.995602,0.988058,0.974778,0.979511,0.990403,0.994408,0.692653,0.960991,0.981904,0.989179,93.116789,
51,40.774331,4.203106,6.851349,0.991970,0.984413,0.972438,0.972825,0.986431,0.992350,0.631323,0.942244,0.973979,0.984252,96.819347,
52,41.242799,4.203106,4.203106,0.993109,0.985575,0.972303,0.975828,0.987053,0.993386,0.645261,0.946190,0.975245,0.985052,97.200101,
53,41.971773,0.014771,6.262307,0.994856,0.986065,0.971935,0.976952,0.986930,0.994407,0.667822,0.957106,0.980714,0.988400,92.562761,
54,42.194694,0.014771,0.014771,0.995161,0.986733,0.973152,0.978452,0.987604,0.994475,0.675051,0.959121,0.981555,0.988936,92.784352,
55,42.788821,3.382472,5.367768,0.995665,0.989305,0.976799,0.982390,0.989544,0.996345,0.696757,0.963627,0.983574,0.990416,97.847829,
56,42.775803,3.382472,3.382472,0.995814,0.989205,0.976806,0.982056,0.989920,0.995852,0.697356,0.963976,0.983481,0.990075,97.796003,
57,43.346449,0.039075,4.443749,0.996472,0.990476,0.979118,0.983552,0.991529,0.996254,0.716676,0.969608,0.986468,0.991951,94.076328,
58,43.339715,0.039075,0.039075,0.996444,0.990569,0.979120,0.983625,0.991629,0.996376,0.716808,0.969477,0.986442,0.991927,94.092609,
59,42.456932,2.739596,4.265005,0.995759,0.988132,0.975153,0.980731,0.988920,0.994950,0.694673,0.960155,0.981394,0.988769,96.543296,
60,42.812846,2.739596,2.739596,0.995977,0.988938,0.977301,0.981583,0.990175,0.995041,0.705924,0.961545,0.982122,0.989213,96.787861,
61,42.936832,0.024456,4.835863,0.996301,0.989462,0.976659,0.982013,0.991257,0.995487,0.708553,0.964778,0.984098,0.990576,93.611984,
62,43.079276,0.024456,0.024456,0.996488,0.989834,0.977174,0.982869,0.991596,0.995607,0.714697,0.966309,0.984774,0.991118,93.765116,
63,43.066344,3.185457,4.955431,0.996529,0.990467,0.978004,0.983071,0.991204,0.997312,0.717055,0.966828,0.984904,0.990921,97.963236,
64,42.890824,3.185457,3.185457,0.996534,0.989321,0.975291,0.982452,0.989999,0.996486,0.713975,0.964845,0.983668,0.989900,97.569198,
65,43.086365,0.045949,5.706726,0.996449,0.990200,0.978275,0.983304,0.991121,0.996643,0.717993,0.966174,0.984948,0.990966,93.864252,
66,43.027455,0.045949,0.045949,0.996371,0.989991,0.978035,0.983000,0.990983,0.996438,0.716599,0.965479,0.984649,0.990680,93.781480,
67,41.659288,4.382049,6.254339,0.995255,0.986084,0.973033,0.978745,0.987190,0.992991,0.685826,0.949122,0.974772,0.984222,97.449185,
68,41.544581,4.382049,4.382049,0.995041,0.986511,0.974476,0.977769,0.987485,0.993903,0.683368,0.947050,0.974307,0.984523,97.538608,
69,42.298627,0.020329,7.509686,0.995978,0.987418,0.973320,0.979337,0.988731,0.994781,0.704840,0.958879,0.980943,0.988455,92.837433,
70,42.609402,0.020329,0.020329,0.996291,0.988204,0.975010,0.981206,0.989098,0.995072,0.714504,0.961742,0.982417,0.989413,93.149062,
71,41.992513,4.959744,7.838965,0.995660,0.987681,0.975633,0.980911,0.988724,0.993687,0.698361,0.954373,0.978950,0.987652,98.983839,
72,41.446900,4.959744,4.959744,0.995450,0.985232,0.970192,0.975962,0.985960,0.993616,0.687238,0.948749,0.975098,0.984739,98.024679,
73,41.948100,0.031451,8.166526,0.995721,0.985409,0.973791,0.977503,0.985950,0.992435,0.696412,0.954855,0.979250,0.987847,92.289880,
74,41.937696,0.031451,0.031451,0.995699,0.985275,0.973777,0.977560,0.985670,0.992277,0.696392,0.954654,0.979134,0.987758,92.247889,
75,41.118487,5.217878,8.470058,0.994761,0.982078,0.968431,0.971425,0.982009,0.991674,0.677511,0.943131,0.971905,0.982775,97.333564,
76,41.382414,5.217878,5.217878,0.994825,0.982897,0.970661,0.971882,0.983177,0.991938,0.682036,0.944450,0.973028,0.983578,97.630358,
77,42.046867,0.007158,7.558989,0.995688,0.985886,0.972159,0.976026,0.986530,0.994287,0.694799,0.958360,0.981662,0.989381,92.604197,
78,42.173987,0.007158,0.007158,0.995792,0.986445,0.972741,0.977157,0.987066,0.994578,0.698155,0.959665,0.982388,0.989835,92.794043,
79,41.954617,6.053554,6.876455,0.995406,0.984230,0.972089,0.973553,0.985758,0.992013,0.692913,0.954565,0.978932,0.987437,99.534016,
80,36.482457,6.053554,6.053554,0.983046,0.964855,0.943195,0.942431,0.964724,0.982266,0.487277,0.865284,0.936902,0.960374,91.249973,
81,38.182392,0.022074,7.587180,0.989004,0.976132,0.956271,0.958720,0.976512,0.989685,0.540860,0.904412,0.958008,0.975241,88.508562,
82,38.216157,0.022074,0.022074,0.989069,0.976310,0.956411,0.958796,0.977010,0.989681,0.542282,0.905101,0.958501,0.975605,88.594192,
83,38.058544,4.468207,7.481082,0.988833,0.973630,0.951158,0.956564,0.975278,0.987357,0.542449,0.905469,0.958722,0.975108,93.379859,
84,38.436601,4.468207,4.468207,0.989103,0.974386,0.955514,0.957522,0.975425,0.987173,0.553345,0.907528,0.957439,0.974832,93.460134,
85,39.083941,0.006878,6.743712,0.990523,0.978560,0.957538,0.963245,0.980468,0.990778,0.570222,0.922940,0.967299,0.980992,89.832418,
86,39.313852,0.006878,0.006878,0.990985,0.979455,0.958836,0.965273,0.981182,0.991144,0.578474,0.926251,0.968617,0.981626,90.122056,
87,39.337433,3.406647,6.203096,0.990536,0.979143,0.961490,0.963493,0.980415,0.990915,0.577539,0.925405,0.966358,0.980442,94.064270,
88,39.250062,3.406647,3.406647,0.990485,0.978363,0.957610,0.964614,0.979221,0.990612,0.574392,0.923831,0.965567,0.979650,93.797774,
89,39.230337,0.050113,7.101757,0.990361,0.977947,0.960193,0.962124,0.980644,0.988969,0.571272,0.924368,0.968509,0.981790,89.871809,
90,39.147053,0.050113,0.050113,0.990297,0.977762,0.959622,0.961971,0.980451,0.988898,0.568106,0.923383,0.967908,0.981328,89.773995,
91,38.379832,5.207675,7.380994,0.987720,0.971468,0.955177,0.953211,0.972233,0.984530,0.546288,0.901471,0.951773,0.970487,93.107866,
92,38.088891,5.207675,5.207675,0.986975,0.971312,0.952868,0.951068,0.970762,0.986700,0.534526,0.891698,0.946090,0.966719,92.531177,
93,38.946389,0.013567,8.712869,0.988981,0.975572,0.959083,0.958811,0.975032,0.989179,0.558187,0.912748,0.958901,0.975365,88.400686,
94,39.102659,0.013567,0.013567,0.989330,0.976755,0.960013,0.960609,0.976356,0.990043,0.563818,0.915781,0.960525,0.976454,88.802482,
95,38.788216,4.453311,8.701581,0.988623,0.974814,0.957889,0.959662,0.973364,0.988419,0.547908,0.913374,0.959782,0.976157,93.755621,
96,38.681056,4.453311,4.453311,0.988333,0.975024,0.955444,0.958743,0.974808,0.988846,0.545877,0.914812,0.959876,0.975691,93.772556,
97,39.705159,0.020800,7.133801,0.990168,0.979039,0.963629,0.963797,0.979403,0.990732,0.576024,0.929085,0.967582,0.980964,89.964456,
98,39.706430,0.020800,0.020800,0.990154,0.978923,0.963625,0.963815,0.979409,0.990425,0.576300,0.928982,0.967499,0.980826,89.924198,
99,38.246735,4.013757,6.679782,0.986664,0.972033,0.951599,0.955484,0.971815,0.986451,0.526973,0.902955,0.952020,0.970314,91.848231,
100,38.727424,4.013757,4.013757,0.987478,0.975620,0.959421,0.958281,0.977332,0.987721,0.542632,0.907126,0.954161,0.971975,92.831308,
101,39.166399,0.005807,6.001865,0.989061,0.977832,0.954492,0.962461,0.978722,0.991711,0.557922,0.922120,0.962955,0.977132,89.206256,
102,39.314846,0.005807,0.005807,0.989444,0.978457,0.955403,0.963717,0.979304,0.991973,0.564269,0.924049,0.963731,0.977615,89.402189,
