Frame,integer_motion2,integer_motion,psnr,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
730,0.055018,0.055018,38.623252,0.994470,0.980658,0.961069,0.968168,0.981585,0.992806,0.593378,0.933905,0.971619,0.984176,90.763808,
731,3.204531,5.008516,38.280673,0.994322,0.978908,0.957927,0.966601,0.981403,0.989943,0.584825,0.930917,0.969835,0.982513,94.091163,
732,3.204531,3.204531,38.168116,0.994040,0.978016,0.959431,0.965463,0.979412,0.989286,0.583953,0.926277,0.966904,0.980961,93.637002,
733,0.027369,4.523531,38.092611,0.994079,0.976085,0.958273,0.964046,0.977513,0.987063,0.581717,0.926679,0.967409,0.981309,89.342504,
734,0.027369,0.027369,38.142483,0.994167,0.976362,0.958418,0.964629,0.977553,0.987413,0.583800,0.927619,0.967948,0.981624,89.448226,
735,2.901655,4.921444,38.328449,0.994159,0.977671,0.960512,0.965196,0.979258,0.988555,0.588242,0.929755,0.968936,0.982015,93.370233,
736,2.901655,2.901655,38.326789,0.994447,0.977757,0.959645,0.965759,0.979487,0.988562,0.588350,0.930409,0.968861,0.981963,93.382920,
737,0.061971,4.298236,38.805546,0.994899,0.978906,0.962163,0.968048,0.980601,0.988895,0.604713,0.937555,0.973182,0.984872,90.508218,
738,0.061971,0.061971,38.964669,0.995157,0.979525,0.963161,0.969233,0.981259,0.989043,0.611418,0.939942,0.974068,0.985422,90.718419,
739,2.415498,3.985346,38.701342,0.995089,0.978575,0.961135,0.967516,0.979445,0.989561,0.604542,0.936155,0.972012,0.984201,93.276299,
740,2.415498,2.415498,38.775232,0.995126,0.979051,0.961644,0.967657,0.979746,0.990481,0.608890,0.935778,0.971703,0.984024,93.345873,
741,0.020204,3.705555,37.574709,0.994076,0.971375,0.956291,0.959319,0.971142,0.983295,0.581473,0.912856,0.957038,0.974459,87.311216,
742,0.020204,0.020204,37.585050,0.994085,0.971351,0.956289,0.959297,0.971110,0.983269,0.582374,0.913081,0.957187,0.974564,87.319180,
743,2.912578,4.131020,36.863310,0.992787,0.967186,0.955263,0.956811,0.966223,0.977879,0.565016,0.894525,0.943845,0.965349,88.700904,
744,2.912578,2.912578,37.111038,0.992676,0.970476,0.955236,0.958181,0.971917,0.981513,0.561749,0.899373,0.949059,0.969572,89.968918,
745,0.057669,4.709073,37.748631,0.993206,0.973966,0.957814,0.962409,0.975504,0.984617,0.573661,0.913118,0.958578,0.975513,88.077944,
746,0.057669,0.057669,37.783736,0.993250,0.973935,0.957986,0.962450,0.975637,0.984335,0.574791,0.913393,0.958770,0.975615,88.085543,
747,2.488858,4.299980,37.536319,0.992896,0.975258,0.956815,0.962742,0.975232,0.988185,0.563975,0.910962,0.957908,0.975059,91.307889,
748,2.488858,2.488858,37.536760,0.992650,0.974533,0.958002,0.963129,0.975989,0.985211,0.564060,0.907514,0.955635,0.973542,90.928758,
749,0.513035,3.968844,37.762928,0.992837,0.975532,0.958275,0.963391,0.976461,0.987361,0.564798,0.914156,0.960033,0.976809,89.166817,
750,0.513035,0.513035,38.408677,0.994183,0.978051,0.962029,0.966936,0.979190,0.988705,0.584328,0.924250,0.965843,0.980453,90.228711,
751,2.464822,4.088936,37.803322,0.993330,0.974982,0.959987,0.962742,0.976797,0.985346,0.569444,0.912408,0.959087,0.975970,91.337250,
752,2.464822,2.464822,38.031049,0.993694,0.976251,0.959187,0.964602,0.979077,0.986299,0.572680,0.917449,0.962638,0.978285,91.951830,
753,0.035811,4.176301,38.369346,0.994146,0.978231,0.960530,0.966578,0.978944,0.990349,0.584701,0.924304,0.966990,0.981076,89.765285,
754,0.035811,0.035811,38.522471,0.994456,0.978805,0.961065,0.967248,0.979295,0.991073,0.589980,0.927466,0.968687,0.982216,90.049145,
755,2.358727,4.011951,38.610501,0.994522,0.978992,0.961454,0.967770,0.981781,0.989038,0.595624,0.928954,0.968695,0.982113,92.976599,
756,2.358727,2.358727,39.002132,0.994869,0.981131,0.963532,0.969325,0.984777,0.990712,0.606657,0.936477,0.973079,0.984920,93.860914,
757,0.053815,3.623538,39.100300,0.995263,0.981016,0.962120,0.969226,0.983210,0.991878,0.611334,0.941284,0.975255,0.986161,91.143251,
758,0.053815,0.053815,39.317230,0.995564,0.981702,0.963102,0.970514,0.983937,0.992096,0.620711,0.944147,0.976496,0.986928,91.398713,
759,2.311007,3.627015,39.229199,0.995354,0.981900,0.965612,0.970790,0.984203,0.991284,0.618401,0.941883,0.975617,0.986526,94.210765,
760,2.311007,2.311007,39.026706,0.995478,0.981852,0.962893,0.970476,0.984802,0.991720,0.615368,0.940945,0.974922,0.986258,94.148757,
761,0.061788,4.150432,39.607861,0.995732,0.984092,0.966919,0.973227,0.985714,0.994308,0.627805,0.948538,0.979371,0.988820,92.202531,
762,0.061788,0.061788,39.620938,0.995748,0.984160,0.966926,0.973221,0.985844,0.994386,0.628031,0.948269,0.979248,0.988608,92.193615,
763,3.080634,5.149206,39.390078,0.995635,0.982447,0.965059,0.971144,0.984071,0.993393,0.625595,0.943869,0.976253,0.986461,95.304021,
764,3.080634,3.080634,39.775506,0.995705,0.982828,0.967109,0.973192,0.985840,0.991049,0.634332,0.947298,0.977951,0.987583,95.555952,
765,0.032663,4.544642,39.621807,0.995570,0.982527,0.965416,0.971625,0.985254,0.992246,0.626689,0.945236,0.977041,0.987311,91.596909,
766,0.032663,0.032663,39.599033,0.995536,0.982497,0.965363,0.971490,0.985324,0.992199,0.625980,0.944889,0.976848,0.987061,91.562199,
767,1.956943,3.849261,39.299520,0.995085,0.981237,0.965213,0.970259,0.983326,0.991155,0.614945,0.940453,0.974729,0.985902,93.537518,
768,1.956943,1.956943,38.799635,0.994670,0.978585,0.961460,0.965465,0.981617,0.989506,0.599657,0.932506,0.970029,0.982919,92.518640,
769,0.061621,2.716211,39.261410,0.994926,0.980313,0.964052,0.968682,0.983235,0.990045,0.611686,0.939057,0.974314,0.985658,90.913883,
770,0.061621,0.061621,39.228519,0.994807,0.980255,0.963931,0.968388,0.983313,0.990029,0.610240,0.938321,0.974052,0.985645,90.889493,
771,1.862198,2.837808,38.854392,0.994579,0.979048,0.961658,0.967676,0.981575,0.989270,0.597721,0.933537,0.971656,0.984308,92.687647,
772,1.862198,1.862198,38.994809,0.994581,0.980071,0.963463,0.967928,0.982678,0.990469,0.602590,0.933609,0.971511,0.983981,92.869762,
773,0.023052,2.955894,39.233424,0.995049,0.980971,0.963158,0.968903,0.982653,0.992413,0.610743,0.939645,0.974422,0.985640,91.012961,
774,0.023052,0.023052,39.436880,0.995362,0.981615,0.963978,0.970236,0.983123,0.992749,0.618827,0.942831,0.975975,0.986641,91.294395,
775,1.537016,2.824743,39.602259,0.995412,0.982422,0.966416,0.971237,0.984504,0.992474,0.623967,0.944880,0.977077,0.987268,93.482781,
776,1.537016,1.537016,39.649345,0.995626,0.982337,0.965240,0.973242,0.984130,0.991893,0.625884,0.945968,0.977012,0.986809,93.425955,
777,0.063235,2.309524,40.230033,0.996086,0.984534,0.968495,0.975674,0.986603,0.993318,0.644765,0.953568,0.980736,0.989259,92.384883,
778,0.063235,0.063235,40.384830,0.996255,0.984738,0.969261,0.976358,0.986635,0.993201,0.650748,0.954934,0.981313,0.989348,92.457135,
779,1.554518,2.842529,40.257053,0.996312,0.984766,0.968219,0.975507,0.986307,0.994278,0.648889,0.953813,0.980417,0.988991,94.297938,
780,1.554518,1.554518,40.510861,0.996495,0.985115,0.969411,0.976143,0.986340,0.994441,0.659955,0.956523,0.981983,0.989955,94.518537,
781,0.038051,2.388120,40.542547,0.996711,0.985407,0.968721,0.976682,0.987437,0.994239,0.663367,0.958378,0.982660,0.990279,92.697078,
782,0.038051,0.038051,40.826145,0.996953,0.986371,0.970304,0.978444,0.988438,0.994505,0.672934,0.961803,0.984270,0.991231,93.052174,
783,1.240751,2.303593,40.623176,0.996789,0.985811,0.970652,0.977173,0.987574,0.994294,0.666848,0.959323,0.983059,0.990378,94.354569,
784,1.240751,1.240751,40.614592,0.996935,0.985595,0.968990,0.978209,0.986973,0.994101,0.668481,0.960100,0.983112,0.990224,94.298989,
785,0.051910,2.043093,40.762845,0.996865,0.985872,0.970994,0.977346,0.987243,0.994685,0.673232,0.960159,0.983354,0.990376,92.846987,
786,0.051910,0.051910,40.720122,0.996780,0.985707,0.970884,0.977163,0.986957,0.994618,0.672000,0.959292,0.982874,0.990091,92.765842,
787,1.115409,1.971673,40.232504,0.996457,0.984200,0.968055,0.974906,0.985662,0.993744,0.657694,0.953630,0.979761,0.988016,93.501122,
788,1.115409,1.115409,40.091997,0.996168,0.983532,0.968906,0.973782,0.985828,0.991995,0.653926,0.950491,0.978327,0.987247,93.225652,
789,0.030987,1.843843,40.390769,0.996492,0.983819,0.968829,0.975059,0.984275,0.993474,0.660291,0.955756,0.981343,0.989264,92.200948,
790,0.030987,0.030987,40.376938,0.996479,0.983815,0.968790,0.974973,0.984280,0.993522,0.659981,0.955751,0.981392,0.989299,92.205448,
791,0.906326,1.630517,39.570701,0.995781,0.981479,0.966848,0.970838,0.982314,0.991671,0.640070,0.944800,0.975886,0.986202,92.324610,
792,0.906326,0.906326,39.259592,0.995640,0.980750,0.964907,0.970428,0.981529,0.991158,0.630281,0.941276,0.973919,0.984855,91.976511,
793,0.053370,1.999477,39.733054,0.995779,0.982498,0.967456,0.971627,0.983321,0.993029,0.639522,0.946440,0.977059,0.986863,91.565542,
794,0.053370,0.053370,39.661777,0.995657,0.982241,0.967144,0.971202,0.983056,0.992895,0.637177,0.945312,0.976542,0.986461,91.455620,
795,1.816441,2.401339,38.873493,0.995086,0.979976,0.963628,0.968511,0.981672,0.990598,0.616014,0.935115,0.970862,0.982607,92.642369,
796,1.816441,1.816441,39.129815,0.995013,0.981206,0.966020,0.969759,0.982434,0.991813,0.621922,0.935016,0.970745,0.982617,92.896257,
797,0.029969,2.857176,39.620067,0.995585,0.982646,0.967847,0.972212,0.983301,0.993009,0.635305,0.943228,0.975129,0.985478,91.369478,
798,0.029969,0.029969,40.040013,0.995875,0.984219,0.969471,0.974874,0.985306,0.993576,0.646239,0.948905,0.978214,0.987435,92.000322,
799,2.624773,2.961297,40.175957,0.996009,0.984477,0.969719,0.975851,0.986287,0.992779,0.649394,0.952051,0.979654,0.988148,95.473333,
800,2.445248,2.624773,36.606660,0.990148,0.973685,0.953592,0.959313,0.976425,0.986395,0.499608,0.898452,0.956019,0.974271,90.858046,
801,0.004860,2.445248,37.140422,0.991499,0.975667,0.956169,0.962055,0.978294,0.987979,0.518584,0.909897,0.962219,0.978705,88.903387,
802,0.004860,0.004860,37.206940,0.991730,0.975605,0.956268,0.962234,0.978301,0.987661,0.522080,0.910815,0.962585,0.978936,88.917109,
803,1.729899,2.599751,37.603461,0.992549,0.977154,0.958281,0.964020,0.979834,0.989023,0.542063,0.917904,0.965895,0.980816,91.636163,
804,1.729899,1.729899,37.830248,0.993103,0.977977,0.959491,0.966528,0.980939,0.988468,0.553002,0.922421,0.967622,0.981425,91.927468,
805,0.015120,2.927936,37.946326,0.993696,0.978421,0.958340,0.967257,0.981540,0.988884,0.559125,0.928886,0.970925,0.983477,90.203715,
806,0.015120,0.015120,37.983955,0.993791,0.978492,0.958507,0.967572,0.981562,0.988823,0.560752,0.929369,0.971098,0.983587,90.232895,
807,2.187254,3.405693,38.642705,0.994484,0.981177,0.963360,0.970249,0.983095,0.991657,0.589364,0.935730,0.973593,0.985015,93.706466,
808,2.187254,2.187254,38.720381,0.994832,0.980895,0.963104,0.971037,0.983605,0.990260,0.594682,0.938201,0.974107,0.985194,93.682725,
809,0.037317,3.503812,39.205863,0.995437,0.982758,0.964784,0.973467,0.984762,0.992590,0.611719,0.945519,0.977843,0.987537,91.731915,
810,0.037317,0.037317,39.320380,0.995625,0.983237,0.965550,0.974365,0.985198,0.992763,0.614841,0.947413,0.978569,0.987962,91.901259,
811,1.495852,3.067612,39.245054,0.995465,0.982403,0.965306,0.972514,0.985459,0.991244,0.615971,0.944823,0.976835,0.987049,93.408539,
812,1.495852,1.495852,39.167342,0.995323,0.981846,0.965289,0.970913,0.984734,0.991203,0.615448,0.943258,0.976093,0.986629,93.218057,
813,0.021319,2.059502,39.188527,0.995446,0.982924,0.964323,0.972401,0.986647,0.991930,0.613430,0.946243,0.977750,0.987508,91.740096,
814,0.021319,0.021319,39.184619,0.995434,0.982969,0.964316,0.972408,0.986669,0.992035,0.613361,0.945987,0.977563,0.987385,91.731201,
815,1.020972,1.840491,38.985781,0.994901,0.981290,0.964586,0.969763,0.984621,0.990684,0.610012,0.939357,0.973787,0.985190,92.281725,
816,1.020972,1.020972,39.079228,0.995114,0.981400,0.964590,0.969949,0.984188,0.991238,0.612505,0.942256,0.975227,0.985643,92.409239,
817,0.047205,1.568688,39.313586,0.995295,0.981927,0.965153,0.971903,0.985017,0.990638,0.618199,0.945953,0.977395,0.987165,91.506503,
818,0.047205,0.047205,39.493410,0.995557,0.982678,0.966155,0.973256,0.985234,0.991410,0.623188,0.949019,0.978953,0.988153,91.816599,
819,0.940800,1.414620,39.464201,0.995486,0.982326,0.966065,0.973233,0.984731,0.990843,0.624870,0.947337,0.978029,0.987775,92.798730,
820,0.940800,0.940800,39.424978,0.995344,0.981101,0.965886,0.971524,0.983844,0.989264,0.622361,0.944883,0.976715,0.986797,92.394693,
821,0.011771,1.732022,39.229335,0.995408,0.981725,0.964278,0.972857,0.985089,0.989758,0.614965,0.946003,0.977504,0.987255,91.435576,
822,0.011771,0.011771,39.306956,0.995477,0.982023,0.964589,0.973511,0.985030,0.990152,0.617348,0.947120,0.978075,0.987616,91.552857,
823,1.177766,1.976284,39.499493,0.995324,0.982565,0.967008,0.974148,0.985304,0.990294,0.626664,0.946449,0.977250,0.986937,93.043679,
824,1.177766,1.177766,39.751570,0.995626,0.982991,0.967229,0.974833,0.985747,0.990571,0.634274,0.949989,0.978961,0.988030,93.299770,
825,0.084214,1.713903,40.053328,0.995834,0.984548,0.968431,0.975897,0.987751,0.992199,0.643205,0.954466,0.981240,0.989535,92.464377,
826,0.084214,0.084214,40.318418,0.996194,0.985491,0.969766,0.977796,0.988250,0.992838,0.650702,0.958025,0.982942,0.990645,92.833038,
827,1.761269,2.419244,40.581023,0.996364,0.985886,0.970992,0.978112,0.988051,0.993364,0.663080,0.959046,0.983177,0.990843,95.077976,
828,1.761269,1.761269,40.242204,0.996069,0.984412,0.969427,0.975943,0.985457,0.993265,0.654140,0.955302,0.981453,0.989782,94.591952,
829,0.014716,2.373587,40.225265,0.996160,0.984621,0.967874,0.975294,0.986281,0.994046,0.649606,0.956821,0.982602,0.990655,92.538776,
830,0.014716,0.014716,40.230622,0.996161,0.984659,0.967883,0.975366,0.986327,0.994068,0.649949,0.956765,0.982584,0.990607,92.541748,
831,2.415363,2.415363,40.040316,0.995737,0.983460,0.968658,0.972937,0.986235,0.992004,0.646295,0.950496,0.979203,0.988768,95.017825,
832,2.962585,2.962585,39.670405,0.994918,0.982884,0.967818,0.972041,0.985590,0.991630,0.624663,0.946972,0.977774,0.987794,95.437047,
833,0.089910,4.935956,39.993375,0.995314,0.982767,0.965264,0.971429,0.985027,0.992765,0.632092,0.952599,0.980169,0.989079,92.014826,
834,0.089910,0.089910,39.850061,0.995017,0.982519,0.964755,0.971168,0.984860,0.992542,0.624331,0.951428,0.979942,0.988959,91.950359,
835,2.883051,4.973114,39.899318,0.994626,0.981701,0.964455,0.968137,0.983501,0.993464,0.626205,0.949392,0.978787,0.988138,95.161152,
836,2.207768,2.883051,39.840089,0.994649,0.981983,0.965204,0.970310,0.984240,0.992074,0.614913,0.948288,0.976609,0.986953,94.201185,
837,0.010542,2.207768,40.074640,0.995030,0.982522,0.964191,0.970535,0.985303,0.992820,0.617180,0.952785,0.978594,0.988179,91.744373,
838,0.010542,0.010542,40.079039,0.995032,0.982536,0.964193,0.970524,0.985294,0.992873,0.617626,0.952829,0.978604,0.988194,91.748393,
839,1.867540,2.899738,39.748424,0.994531,0.982943,0.966533,0.971853,0.984348,0.992883,0.611268,0.944932,0.974178,0.985321,93.741829,
840,1.867540,1.867540,39.746005,0.994672,0.980882,0.960808,0.969942,0.982517,0.991608,0.603443,0.948234,0.975992,0.986628,93.499490,
841,0.048789,3.325380,40.430547,0.995294,0.983702,0.967732,0.973445,0.985334,0.992825,0.627133,0.953862,0.978720,0.987972,92.023573,
842,0.048789,0.048789,40.627350,0.995497,0.984501,0.968160,0.974265,0.986530,0.993394,0.633948,0.956587,0.980157,0.988934,92.334468,
843,2.765892,2.868783,39.962722,0.995184,0.980988,0.960607,0.970123,0.982386,0.992300,0.615854,0.951743,0.977558,0.987129,94.743090,
844,2.765892,2.765892,40.381233,0.995124,0.983080,0.968140,0.972988,0.985082,0.991859,0.633813,0.951367,0.977954,0.987657,95.240676,
845,0.024490,4.250742,40.395902,0.995398,0.983676,0.967625,0.973558,0.986243,0.992087,0.630365,0.954575,0.979036,0.988045,92.003945,
846,0.024490,0.024490,40.830570,0.995787,0.985534,0.969311,0.976484,0.988074,0.993421,0.644129,0.959933,0.981800,0.989733,92.658336,
847,3.482109,4.650792,40.602003,0.995405,0.984711,0.968129,0.975059,0.985738,0.994241,0.638832,0.957141,0.980657,0.989156,96.735567,
848,3.482109,3.482109,40.058673,0.995321,0.981748,0.963043,0.972509,0.983503,0.990998,0.617039,0.952162,0.977509,0.987197,95.791415,
849,0.026675,3.760305,40.263990,0.995389,0.982498,0.965941,0.971017,0.984265,0.992456,0.627769,0.951042,0.977138,0.987203,91.594941,
850,0.026675,0.026675,40.532248,0.995654,0.983754,0.967248,0.972766,0.985805,0.993179,0.635773,0.955117,0.979348,0.988491,92.066086,
851,1.607689,3.570158,40.409443,0.995596,0.982235,0.963423,0.971667,0.983118,0.993041,0.626931,0.955202,0.979332,0.988329,93.744602,
852,1.607689,1.607689,40.524294,0.995610,0.981815,0.964071,0.969110,0.984105,0.992289,0.635596,0.953645,0.978494,0.987715,93.553067,
853,0.009866,4.793180,40.720671,0.995936,0.984637,0.966887,0.975709,0.985368,0.994645,0.639221,0.958165,0.980866,0.989096,92.355166,
854,0.009866,0.009866,40.724224,0.995950,0.984610,0.966815,0.975613,0.985321,0.994688,0.639871,0.958166,0.980862,0.989107,92.348973,
855,3.296122,5.233362,39.974633,0.995087,0.983134,0.966371,0.972492,0.985418,0.992376,0.625253,0.945508,0.974084,0.985299,95.535327,
856,3.296122,3.296122,39.945168,0.995116,0.982342,0.963599,0.972751,0.983077,0.993025,0.617363,0.948491,0.975773,0.986097,95.516045,
857,0.027676,3.560088,40.557111,0.995456,0.983818,0.968817,0.971735,0.984669,0.994491,0.637974,0.952231,0.978073,0.987899,91.965115,
858,0.027676,0.027676,40.544509,0.995426,0.983625,0.968761,0.971562,0.984450,0.994264,0.638381,0.951969,0.977893,0.987833,91.908712,
859,1.174220,3.338248,39.559093,0.994641,0.978706,0.958303,0.965650,0.978609,0.992253,0.607909,0.942179,0.972029,0.983866,91.746096,
860,1.174220,1.174220,39.788145,0.994719,0.979139,0.960638,0.966551,0.978686,0.992127,0.618078,0.942576,0.972640,0.984430,91.897897,
861,0.034960,3.626109,40.119445,0.995137,0.980751,0.963228,0.968257,0.981632,0.992283,0.624281,0.948435,0.975962,0.986454,91.115576,
862,0.034960,0.034960,40.089110,0.995127,0.980565,0.962832,0.968089,0.981563,0.992050,0.624557,0.947964,0.975697,0.986188,91.040778,
863,3.007109,3.542277,39.665802,0.994783,0.978907,0.961174,0.965374,0.979822,0.991197,0.615745,0.941611,0.972207,0.984340,94.101267,
864,3.007109,3.007109,39.424099,0.994659,0.978895,0.957277,0.966436,0.980210,0.991548,0.606031,0.942445,0.972903,0.984284,94.135142,
865,0.021281,4.200433,39.861923,0.994900,0.979400,0.960878,0.966013,0.980600,0.991379,0.622037,0.944481,0.974092,0.985097,90.609544,
866,0.021281,0.021281,40.321488,0.995362,0.981872,0.963511,0.970003,0.983616,0.992496,0.636238,0.951330,0.977792,0.987328,91.479227,
867,3.100326,4.946014,40.405457,0.995550,0.981796,0.963135,0.970471,0.983076,0.992748,0.639546,0.953186,0.978349,0.987828,95.409697,
868,3.100326,3.100326,40.543768,0.995192,0.982328,0.966637,0.972071,0.983518,0.991876,0.646501,0.951307,0.977415,0.987397,95.439228,
869,0.017989,3.528474,40.166374,0.995132,0.980083,0.962122,0.966398,0.981437,0.991999,0.635096,0.947953,0.976003,0.986452,90.932547,
870,0.017989,0.017989,40.488544,0.995454,0.981864,0.964547,0.969896,0.982985,0.992831,0.645341,0.952103,0.978092,0.987720,91.506239,
871,2.239426,3.939685,40.136567,0.995052,0.982254,0.965355,0.970584,0.983785,0.992643,0.634099,0.946333,0.975406,0.986351,94.173623,
872,2.239426,2.239426,39.946729,0.995054,0.979848,0.958986,0.967568,0.983022,0.990533,0.627193,0.945893,0.974752,0.985887,93.592371,
873,0.051622,3.115294,40.088267,0.995094,0.980590,0.960063,0.967242,0.983399,0.992234,0.630251,0.946949,0.975814,0.986685,91.099942,
874,0.051622,0.051622,40.471529,0.995442,0.982208,0.962831,0.970710,0.984595,0.992806,0.641974,0.951399,0.978081,0.987900,91.640143,
875,2.416821,3.416158,40.587517,0.995723,0.982790,0.962524,0.971614,0.985348,0.993386,0.646357,0.954806,0.979392,0.988350,94.863968,
876,2.416821,2.416821,40.493053,0.995241,0.982545,0.964348,0.969771,0.985404,0.992954,0.646626,0.949051,0.976934,0.987252,94.595321,
877,0.010941,4.092762,40.282514,0.995113,0.981828,0.964413,0.969214,0.984018,0.992591,0.639449,0.947209,0.975875,0.986155,91.261100,
878,0.010941,0.010941,40.286328,0.995117,0.981865,0.964405,0.969192,0.984038,0.992692,0.639658,0.947218,0.975858,0.986183,91.270281,
879,4.062428,4.549901,38.718409,0.992759,0.980760,0.958879,0.971200,0.983673,0.990614,0.582626,0.929633,0.966156,0.980409,95.198136,
880,4.062428,4.062428,36.456601,0.987425,0.969933,0.944705,0.952903,0.972086,0.985810,0.471073,0.892569,0.948839,0.970401,91.387817,
881,0.007758,4.891696,36.872356,0.989998,0.969566,0.944405,0.951780,0.970570,0.986494,0.489484,0.901443,0.953933,0.973762,86.928226,
882,0.007758,0.007758,36.934825,0.990097,0.970118,0.945036,0.952520,0.971250,0.986804,0.491007,0.902814,0.954710,0.974263,87.115337,
883,3.529186,4.513743,37.120725,0.990039,0.971277,0.945147,0.953487,0.972195,0.988584,0.498827,0.906645,0.956235,0.975100,91.715643,
884,3.529186,3.529186,37.473287,0.990704,0.971358,0.950312,0.953829,0.973728,0.985593,0.510868,0.909125,0.957247,0.975336,91.781744,
885,0.012601,5.367085,37.568875,0.991839,0.972891,0.943095,0.954675,0.977265,0.989249,0.518960,0.921191,0.964050,0.979603,88.489062,
886,0.012601,0.012601,37.604045,0.991874,0.973313,0.943653,0.955396,0.977423,0.989688,0.519763,0.921944,0.964563,0.980022,88.633797,
887,4.051539,5.526814,37.931540,0.991915,0.973811,0.950047,0.956606,0.977089,0.987853,0.534608,0.917093,0.961185,0.977720,93.269444,
888,4.051539,4.051539,38.508259,0.992296,0.977803,0.956883,0.962122,0.981021,0.990239,0.551674,0.928938,0.967013,0.981010,94.653473,
889,0.065246,5.312129,38.806003,0.992965,0.976885,0.955884,0.960297,0.979530,0.990391,0.564705,0.933648,0.969587,0.982909,89.833822,
890,0.065246,0.065246,38.899158,0.993208,0.977398,0.956380,0.961488,0.980264,0.990355,0.566167,0.936531,0.971170,0.983857,90.092071,
891,5.447864,5.447864,39.208169,0.993604,0.979523,0.960123,0.966116,0.981913,0.991046,0.583695,0.937543,0.970307,0.982936,96.977553,
892,5.481206,5.481206,38.415326,0.992439,0.977267,0.956476,0.961857,0.978863,0.990621,0.564604,0.925091,0.963665,0.979142,95.910115,
893,0.014782,7.147275,38.808451,0.993344,0.976089,0.956965,0.960300,0.977011,0.989987,0.571426,0.933215,0.968081,0.981786,89.430396,
894,0.014782,0.014782,39.141735,0.993783,0.978447,0.959086,0.964260,0.979098,0.991773,0.581504,0.939051,0.971414,0.983887,90.242279,
895,2.596591,5.579005,38.940608,0.993586,0.978356,0.957243,0.963548,0.980495,0.991046,0.581419,0.935690,0.969314,0.982478,93.221109,
896,2.596591,2.596591,38.601152,0.993411,0.975594,0.949517,0.958953,0.978854,0.990176,0.570562,0.934052,0.968791,0.981765,92.554722,
897,0.062567,3.572024,39.185306,0.994089,0.977388,0.955458,0.962573,0.979305,0.990600,0.593533,0.938973,0.970973,0.983326,89.988295,
898,0.062567,0.062567,39.442021,0.994446,0.978701,0.957496,0.964962,0.980425,0.991264,0.602409,0.942862,0.973150,0.984524,90.454734,
899,2.099749,3.326997,39.253256,0.994343,0.978135,0.957714,0.963418,0.979833,0.991103,0.596709,0.940580,0.971998,0.983926,92.789690,
900,2.099749,2.099749,39.570139,0.994518,0.978795,0.960047,0.962674,0.980280,0.992116,0.609867,0.942736,0.973336,0.984741,93.046544,
901,0.022072,4.500109,39.674810,0.994750,0.980678,0.960926,0.969009,0.983325,0.991198,0.612753,0.945825,0.974506,0.985566,90.960671,
902,0.022072,0.022072,39.681174,0.994755,0.980588,0.960916,0.968996,0.983117,0.991144,0.613589,0.945862,0.974562,0.985616,90.946547,
903,2.631661,4.495509,39.024420,0.992995,0.976905,0.960810,0.961869,0.977906,0.989266,0.590734,0.932088,0.967375,0.981443,92.764533,
904,2.631661,2.631661,39.120473,0.993786,0.976154,0.954343,0.961257,0.978149,0.989179,0.596303,0.938317,0.971281,0.983732,92.965039,
905,0.026382,3.994931,40.072390,0.995088,0.980821,0.963956,0.966182,0.983439,0.991910,0.629749,0.948184,0.976558,0.986963,91.176605,
906,0.026382,0.026382,40.064745,0.995079,0.980760,0.963916,0.965968,0.983370,0.991932,0.629898,0.947857,0.976368,0.986804,91.141167,
907,2.470977,3.925628,38.208796,0.992520,0.974526,0.950206,0.960358,0.976314,0.988310,0.569204,0.925533,0.964352,0.979358,91.769163,
908,2.470977,2.470977,38.596102,0.993101,0.975255,0.954647,0.960623,0.975861,0.989097,0.583415,0.923893,0.963805,0.979020,91.853910,
909,0.034216,3.082536,38.907644,0.993886,0.975727,0.955950,0.962920,0.977105,0.987753,0.592923,0.930847,0.967895,0.981532,89.300573,
910,0.034216,0.034216,38.937000,0.993940,0.975689,0.956216,0.962937,0.976936,0.987700,0.594553,0.931214,0.968271,0.981824,89.329609,
911,1.581055,3.057100,38.580971,0.993317,0.974333,0.954788,0.958390,0.975861,0.987971,0.582108,0.924853,0.964561,0.979392,90.626235,
912,1.581055,1.581055,38.754413,0.993557,0.975478,0.952476,0.959773,0.976714,0.990149,0.584121,0.930716,0.968007,0.981479,91.197773,
913,0.034922,2.861174,39.442333,0.994269,0.977259,0.959223,0.962841,0.978642,0.989483,0.608306,0.937136,0.971610,0.983756,89.955253,
914,0.034922,0.034922,39.838154,0.994795,0.979617,0.961619,0.966179,0.981243,0.991094,0.621600,0.943525,0.974827,0.985857,90.764260,
915,2.599802,3.157039,39.480451,0.994719,0.978418,0.958701,0.963020,0.980434,0.991146,0.613371,0.942435,0.974145,0.985405,93.668031,
916,2.599802,2.599802,39.663121,0.994645,0.978588,0.961889,0.965755,0.980064,0.989466,0.620185,0.940770,0.973089,0.984719,93.592712,
917,0.009750,3.907075,39.400715,0.994878,0.976965,0.955957,0.962686,0.979487,0.989597,0.615359,0.942554,0.973804,0.984952,90.053035,
918,0.009750,0.009750,39.704480,0.995209,0.978674,0.958462,0.965663,0.981080,0.990429,0.625109,0.946270,0.975711,0.986063,90.586313,
919,2.124441,4.322448,38.964517,0.993802,0.977975,0.960666,0.963157,0.980969,0.989209,0.598468,0.931613,0.970684,0.983508,92.668996,
