Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
101,22.057562,9.081613,9.081613,0.821164,0.565107,0.936227,0.724912,0.545965,0.441389,0.440334,0.503942,0.512782,0.512184,0.000000,
102,47.837917,0.000000,35.080341,0.998486,0.996322,0.992734,0.991148,0.996305,0.998641,0.823718,0.975533,0.988307,0.993387,95.439352,
103,24.768733,0.000000,0.000000,0.889926,0.819585,0.944195,0.803099,0.770203,0.823184,0.437224,0.553700,0.589366,0.615987,26.921455,
104,18.615256,4.622111,4.622111,0.711401,0.666673,0.915029,0.700988,0.600932,0.638855,0.310778,0.359491,0.367071,0.363617,5.147890,
105,19.257061,11.581890,11.581890,0.720420,0.641955,0.911715,0.645089,0.588318,0.609033,0.322376,0.372940,0.380865,0.379462,7.283062,
106,44.812773,0.000000,13.022901,0.996971,0.990434,0.982113,0.978363,0.989620,0.996208,0.755500,0.948955,0.973555,0.984759,92.759210,
107,17.612714,0.000000,0.000000,0.670922,0.638450,0.896396,0.674283,0.593723,0.596016,0.297446,0.337911,0.340460,0.333788,0.000000,
108,24.166672,12.590030,13.842987,0.885346,0.806103,0.938257,0.777359,0.728143,0.828885,0.432857,0.539713,0.575162,0.604692,36.530691,
109,44.450213,0.000000,12.590030,0.996139,0.990594,0.984922,0.975812,0.988623,0.997074,0.739555,0.940912,0.970092,0.982764,92.471306,
110,19.384898,0.000000,0.000000,0.743569,0.669007,0.920050,0.708649,0.594749,0.642704,0.342890,0.397877,0.406519,0.404078,0.759065,
111,18.705555,9.978682,10.453358,0.682745,0.682531,0.918497,0.718912,0.626483,0.650636,0.313038,0.358854,0.362055,0.354821,11.448097,
112,44.027597,9.978682,9.978682,0.996532,0.989585,0.980467,0.974577,0.987917,0.996703,0.731793,0.945911,0.973536,0.985165,100.000000,
113,44.142569,0.000000,12.516188,0.996559,0.988834,0.978302,0.974222,0.988348,0.995889,0.740691,0.947449,0.973460,0.984578,92.402408,
114,20.662621,0.000000,0.000000,0.747037,0.637409,0.895686,0.636238,0.556475,0.628280,0.324512,0.384014,0.401494,0.415843,0.000000,
115,20.457820,8.459772,8.459772,0.744377,0.675273,0.913250,0.704614,0.609071,0.656725,0.310744,0.365520,0.384304,0.400746,9.802858,
116,43.563406,0.000000,8.849433,0.996872,0.986211,0.970141,0.969426,0.986661,0.994408,0.727371,0.945455,0.972943,0.984852,91.840915,
117,22.070496,0.000000,0.000000,0.817303,0.659661,0.902578,0.634792,0.540599,0.690752,0.329695,0.409611,0.448727,0.498374,1.431409,
118,18.618605,6.360816,6.360816,0.675689,0.615511,0.862831,0.577375,0.512779,0.635448,0.276411,0.319599,0.328006,0.328549,1.854483,
119,44.062577,10.795515,23.200743,0.996319,0.988022,0.973310,0.972458,0.986951,0.995779,0.729087,0.942489,0.970460,0.982582,100.000000,
120,43.231987,0.000000,10.795515,0.996140,0.986007,0.968445,0.965146,0.987413,0.994777,0.724794,0.937850,0.969025,0.982392,91.409292,
121,18.035441,0.000000,0.000000,0.665067,0.621704,0.880722,0.640136,0.544814,0.611447,0.277589,0.318926,0.326719,0.325633,0.000000,
122,20.236681,11.063001,12.934478,0.773987,0.693861,0.922366,0.710270,0.636843,0.674007,0.353236,0.421837,0.442549,0.459987,13.899306,
123,43.984397,0.000000,11.063001,0.996154,0.989267,0.976993,0.972993,0.988228,0.997057,0.735036,0.940148,0.970445,0.983454,92.256332,
124,18.372955,0.000000,0.000000,0.684893,0.606538,0.898368,0.676600,0.531218,0.567467,0.305580,0.348844,0.353838,0.349056,0.000000,
125,16.937647,12.360351,12.360351,0.654849,0.591577,0.885197,0.668705,0.530772,0.544754,0.293294,0.328817,0.328430,0.315604,3.117474,
126,47.988201,0.000000,40.242054,0.998015,0.990276,0.986411,0.978496,0.988148,0.995470,0.822727,0.975336,0.988110,0.992969,94.082914,
127,17.385791,0.000000,0.000000,0.686404,0.644895,0.946210,0.790810,0.591908,0.555011,0.333042,0.374182,0.363952,0.338448,0.000000,
128,28.894438,2.501017,16.750549,0.952186,0.785244,0.943480,0.771274,0.685457,0.802830,0.566122,0.681358,0.710939,0.737142,29.243220,
129,18.953021,2.501017,2.501017,0.739501,0.581007,0.939359,0.701459,0.495267,0.510036,0.381444,0.427519,0.421526,0.402886,0.000000,
130,45.752024,0.000000,13.979091,0.996806,0.984839,0.974606,0.965381,0.984192,0.992164,0.773701,0.956300,0.977418,0.986544,91.871295,
131,21.076177,0.000000,0.000000,0.796532,0.521329,0.929044,0.666004,0.460870,0.428233,0.386442,0.442805,0.447930,0.449896,0.000000,
132,25.003414,8.694402,8.694402,0.906552,0.662655,0.937311,0.761391,0.589667,0.617820,0.489878,0.586701,0.615815,0.639488,9.765695,
133,45.651556,0.000000,10.819738,0.996404,0.986067,0.980490,0.970295,0.981476,0.994188,0.769958,0.951287,0.976174,0.986510,92.064522,
134,19.027712,0.000000,0.000000,0.742727,0.589324,0.921747,0.683828,0.541834,0.504317,0.380893,0.418458,0.411397,0.388628,0.000000,
135,19.911724,12.771809,12.771809,0.764576,0.632978,0.945404,0.792021,0.613328,0.519133,0.407510,0.449072,0.444298,0.425353,4.902244,
136,45.636471,11.445084,15.512666,0.996549,0.985586,0.976872,0.960056,0.983204,0.995246,0.770611,0.954189,0.977179,0.986226,100.000000,
137,45.090666,0.000000,11.445084,0.996453,0.982772,0.972490,0.958334,0.978524,0.993148,0.758592,0.947066,0.972466,0.983575,90.951409,
138,21.295234,0.000000,0.000000,0.803932,0.582514,0.928394,0.694332,0.493166,0.526045,0.419634,0.481816,0.489192,0.489612,0.000000,
139,18.483551,8.381969,8.381969,0.711877,0.626607,0.946226,0.767025,0.588835,0.534642,0.366034,0.403449,0.397251,0.377808,1.120514,
140,44.716560,0.000000,17.391268,0.996246,0.983390,0.973369,0.961668,0.981560,0.992447,0.749008,0.942829,0.970791,0.982924,90.954911,
141,21.012048,0.000000,0.000000,0.790903,0.492923,0.891065,0.564810,0.425159,0.428309,0.380014,0.439804,0.449008,0.451954,0.000000,
142,19.467862,9.094428,9.094428,0.761256,0.575513,0.946458,0.732425,0.511471,0.473390,0.401072,0.451046,0.450257,0.438880,0.000000,
143,46.145234,12.701087,16.457369,0.996498,0.984265,0.980753,0.964086,0.979936,0.993453,0.785753,0.957472,0.979354,0.988273,100.000000,
144,46.010729,0.000000,12.701087,0.996445,0.986470,0.978902,0.974995,0.980960,0.994674,0.784434,0.954843,0.977550,0.987359,92.282030,
145,19.439443,0.000000,0.000000,0.765364,0.663148,0.928801,0.732108,0.672142,0.568439,0.412072,0.447598,0.439291,0.413785,0.000000,
146,20.774396,11.821794,12.121325,0.791171,0.649620,0.945061,0.771357,0.624520,0.550088,0.443150,0.482601,0.476767,0.454968,5.913295,
147,46.406062,0.000000,11.821794,0.996510,0.984529,0.978081,0.966408,0.981230,0.992643,0.794181,0.957772,0.978594,0.987145,91.895202,
148,24.357149,0.000000,0.000000,0.870693,0.765613,0.952625,0.824688,0.691692,0.741794,0.491858,0.554625,0.568186,0.576538,15.363063,
149,22.555053,5.447399,5.447399,0.848292,0.543955,0.924319,0.701625,0.502481,0.438933,0.444785,0.498754,0.506814,0.510611,0.000000,
150,45.859005,0.000000,11.093624,0.996263,0.984280,0.977591,0.966133,0.982669,0.991764,0.784211,0.952731,0.975968,0.985930,91.617315,
151,22.470949,0.000000,0.000000,0.847050,0.581764,0.924064,0.701589,0.535615,0.489464,0.480678,0.536636,0.541609,0.535721,0.000000,
152,19.404078,7.617356,7.617356,0.755210,0.644264,0.946822,0.793215,0.631085,0.536748,0.423846,0.469090,0.467368,0.451425,1.718125,
