Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
107,46.354420,8.684402,8.684402,0.998765,0.985381,0.980846,0.969064,0.984600,0.991797,0.803661,0.971048,0.986301,0.992549,100.000000,
108,47.337518,8.916216,8.916216,0.998857,0.989354,0.983957,0.970416,0.986892,0.997014,0.816359,0.977123,0.990060,0.995084,100.000000,
109,50.187526,15.463336,15.463336,0.999394,0.992954,0.991530,0.980357,0.992489,0.997382,0.870944,0.987687,0.994401,0.997010,100.000000,
110,48.166120,12.179688,16.403652,0.998911,0.988325,0.988699,0.970178,0.987016,0.993720,0.839102,0.975342,0.987928,0.992981,100.000000,
111,47.323249,10.620627,12.179688,0.998843,0.988621,0.985410,0.970721,0.985692,0.995680,0.825692,0.973758,0.987645,0.993109,100.000000,
112,47.355448,10.620627,10.620627,0.999046,0.988925,0.985073,0.972841,0.986942,0.995117,0.824661,0.976447,0.988941,0.993759,100.000000,
113,47.276587,10.976078,10.976078,0.998771,0.989100,0.987294,0.967551,0.986259,0.996414,0.822083,0.971732,0.986455,0.992431,100.000000,
114,48.213321,9.635078,16.006727,0.999046,0.991803,0.991083,0.976156,0.989900,0.997137,0.836129,0.977939,0.990001,0.994691,100.000000,
115,47.028381,9.635078,9.635078,0.998908,0.988131,0.985964,0.968535,0.986062,0.994836,0.820384,0.970692,0.985420,0.991778,100.000000,
116,49.010158,15.678442,17.024633,0.998846,0.990189,0.990935,0.978830,0.986580,0.995376,0.843787,0.976311,0.988839,0.994001,100.000000,
117,46.995487,15.678442,15.678442,0.998831,0.987993,0.984887,0.964584,0.985823,0.995960,0.811759,0.973413,0.987725,0.993367,100.000000,
118,52.160625,9.356120,32.342056,0.999643,0.995444,0.991567,0.987630,0.994872,0.998679,0.909970,0.992254,0.996567,0.998148,100.000000,
119,49.092676,6.194690,9.356120,0.999033,0.992197,0.986696,0.982894,0.991742,0.996096,0.865494,0.981413,0.991040,0.994853,100.000000,
120,47.763348,6.194690,6.194690,0.998954,0.990964,0.982341,0.978490,0.990581,0.996358,0.836173,0.979994,0.990926,0.995188,100.000000,
121,46.471720,6.517228,6.517228,0.998711,0.988540,0.972224,0.973096,0.987691,0.996163,0.796155,0.973372,0.988091,0.993680,100.000000,
122,47.743452,7.697267,7.697267,0.998874,0.992598,0.981813,0.978624,0.992835,0.998187,0.824668,0.982964,0.992568,0.996119,100.000000,
123,46.155044,6.938627,10.572967,0.998266,0.988322,0.975102,0.970826,0.987151,0.995992,0.780881,0.969158,0.986616,0.993014,100.000000,
124,46.203541,6.938627,6.938627,0.998486,0.987638,0.977884,0.970648,0.986706,0.994840,0.788540,0.972122,0.987716,0.993502,100.000000,
125,46.053080,8.418987,8.418987,0.998385,0.987228,0.971575,0.967926,0.985551,0.996382,0.775071,0.970738,0.987347,0.993462,100.000000,
126,47.475211,9.924995,10.945617,0.998701,0.992058,0.982424,0.978236,0.991824,0.998037,0.814215,0.981725,0.992328,0.996186,100.000000,
127,47.134433,7.508988,9.924995,0.998616,0.990760,0.979427,0.974230,0.990818,0.997122,0.812224,0.976328,0.989410,0.994332,100.000000,
128,47.586909,7.203840,7.508988,0.998842,0.991461,0.980773,0.979054,0.992441,0.996566,0.815424,0.982729,0.992675,0.996203,100.000000,
129,47.219994,7.203840,7.203840,0.998559,0.990097,0.977996,0.970138,0.989245,0.998226,0.812411,0.974895,0.988765,0.994134,100.000000,
130,48.316580,4.761575,8.271996,0.998884,0.993484,0.982724,0.978219,0.994312,0.999277,0.841291,0.982316,0.992032,0.995824,100.000000,
131,48.409858,1.865772,4.761575,0.998911,0.993365,0.984742,0.980539,0.994412,0.998255,0.840247,0.983085,0.992486,0.996038,97.715509,
132,48.374398,1.865772,1.865772,0.999106,0.992982,0.982766,0.982850,0.993011,0.998128,0.836955,0.986009,0.994067,0.996898,97.785151,
133,47.543599,4.985138,4.985138,0.998796,0.991267,0.980120,0.972720,0.990781,0.999271,0.825052,0.978377,0.990412,0.994993,100.000000,
134,48.477649,5.150871,5.150871,0.998984,0.993005,0.984299,0.980432,0.994015,0.997931,0.843222,0.983087,0.992596,0.996055,100.000000,
135,47.515883,7.071204,7.071204,0.998709,0.989623,0.980764,0.970917,0.987505,0.997639,0.819651,0.977351,0.990106,0.994761,100.000000,
136,48.112137,1.919342,7.786487,0.999005,0.994138,0.982935,0.981775,0.996666,0.998459,0.831552,0.982767,0.992410,0.995850,97.933705,
137,47.724093,1.919342,1.919342,0.998796,0.989873,0.979915,0.974697,0.990305,0.996064,0.827192,0.978174,0.990070,0.994624,96.778052,
138,47.635180,6.344052,6.344052,0.998634,0.992753,0.982074,0.974324,0.994402,0.999004,0.821508,0.977930,0.990240,0.994731,100.000000,
139,46.535807,6.658426,6.658426,0.998422,0.986878,0.976728,0.964810,0.986901,0.995226,0.791257,0.970180,0.986370,0.992536,100.000000,
140,48.056108,7.941719,9.089924,0.998798,0.989595,0.979081,0.971931,0.989045,0.997271,0.826421,0.983238,0.993036,0.996553,100.000000,
141,47.279227,5.006625,7.941719,0.998577,0.988587,0.979167,0.970304,0.988660,0.995820,0.814670,0.973960,0.988100,0.993549,100.000000,
142,47.523288,5.006625,5.006625,0.998759,0.987224,0.977228,0.968428,0.986720,0.995222,0.813930,0.979237,0.991122,0.995471,100.000000,
143,47.184790,8.051340,8.764119,0.998515,0.985376,0.977587,0.964055,0.984393,0.993608,0.809857,0.973953,0.988522,0.993737,100.000000,
144,47.732934,7.631553,8.051340,0.998786,0.989815,0.978998,0.972290,0.990197,0.996627,0.818094,0.980867,0.991860,0.995844,100.000000,
145,46.565996,5.606993,7.631553,0.998495,0.986670,0.976210,0.964818,0.986550,0.995351,0.794383,0.970503,0.986961,0.993034,100.000000,
146,47.207881,5.606993,5.606993,0.998726,0.989175,0.974410,0.967777,0.988807,0.998766,0.804705,0.978439,0.991062,0.995540,100.000000,
