Frame,integer_motion2,integer_motion,psnr,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
343,0.000000,0.000000,34.158286,0.982473,0.891974,0.917032,0.840203,0.872496,0.919746,0.529978,0.781823,0.845147,0.884504,59.916848,
344,1.969584,1.969584,30.844775,0.953546,0.842237,0.896437,0.722805,0.771429,0.924871,0.447408,0.653476,0.754852,0.835572,47.517407,
345,2.665119,2.665119,35.293330,0.984280,0.923778,0.944922,0.877397,0.907404,0.947267,0.580427,0.801258,0.862732,0.900280,71.134223,
346,0.000000,3.795496,44.135086,0.995576,0.977704,0.972444,0.958465,0.976240,0.988641,0.745611,0.947904,0.972804,0.982992,89.839741,
347,0.000000,0.000000,36.221254,0.983543,0.937358,0.945251,0.886168,0.924516,0.965087,0.610847,0.847244,0.904202,0.930344,74.416031,
348,1.698424,1.698424,31.076002,0.957933,0.845568,0.909716,0.778829,0.797734,0.883961,0.455298,0.669779,0.754048,0.810529,45.975468,
349,0.000000,4.065754,43.377455,0.995112,0.974184,0.967573,0.953285,0.972430,0.986262,0.715642,0.938166,0.967533,0.979940,88.612115,
350,0.000000,0.000000,28.012887,0.908168,0.701499,0.892961,0.626241,0.587440,0.745640,0.355222,0.509047,0.593135,0.672767,11.724624,
351,3.599212,3.599212,27.942694,0.901111,0.734759,0.889779,0.634718,0.644074,0.782837,0.365782,0.513886,0.598070,0.678780,20.503997,
352,5.099155,6.344352,43.558080,0.995537,0.977234,0.970023,0.956590,0.974246,0.989712,0.723073,0.945230,0.972221,0.982837,96.175474,
353,0.000000,5.099155,43.558293,0.995840,0.975926,0.965072,0.948993,0.974987,0.990713,0.716501,0.948166,0.974457,0.985147,89.730820,
354,0.000000,0.000000,31.008090,0.944384,0.816259,0.900297,0.731724,0.765530,0.854370,0.429001,0.630225,0.717623,0.783819,36.687782,
355,2.654189,2.654189,31.236926,0.953058,0.840968,0.913218,0.767165,0.796214,0.874941,0.433272,0.639875,0.725142,0.787167,44.325492,
356,0.000000,3.409248,43.756792,0.995667,0.978180,0.972303,0.955171,0.976414,0.989913,0.722209,0.946540,0.972615,0.983476,89.992215,
357,0.000000,0.000000,32.180256,0.956986,0.845362,0.923464,0.775089,0.800758,0.874705,0.459645,0.669044,0.752387,0.810830,44.066137,
358,3.063087,3.063087,23.682002,0.778042,0.497323,0.903750,0.626234,0.401384,0.376108,0.281698,0.365514,0.401727,0.435250,0.000000,
359,4.030270,8.025799,42.067722,0.994388,0.962963,0.957906,0.930520,0.958191,0.979865,0.656873,0.921512,0.959303,0.976499,90.648591,
360,0.000000,4.030270,42.477175,0.993831,0.973353,0.963790,0.941500,0.969384,0.990228,0.669117,0.922877,0.960536,0.977384,87.952804,
361,0.000000,0.000000,23.073164,0.760119,0.485969,0.903812,0.639302,0.365447,0.369881,0.272020,0.353823,0.388740,0.421034,0.000000,
362,6.038507,6.900504,32.861809,0.948956,0.864348,0.910282,0.754389,0.823273,0.917454,0.464911,0.689111,0.771354,0.819835,55.166376,
363,0.000000,6.038507,41.976958,0.993755,0.964195,0.956486,0.929048,0.959215,0.983096,0.652026,0.914787,0.956228,0.974763,85.609833,
364,0.000000,0.000000,26.155891,0.836221,0.633539,0.892949,0.629139,0.506072,0.631343,0.294977,0.405074,0.467821,0.532890,0.000000,
365,4.849769,4.849769,33.533752,0.958553,0.889283,0.936703,0.826666,0.851623,0.919201,0.468703,0.680929,0.758704,0.811708,57.959055,
366,0.000000,5.741355,41.646065,0.992902,0.958239,0.954051,0.923114,0.949610,0.978044,0.638470,0.904595,0.950818,0.971502,83.859427,
367,0.000000,0.000000,23.979670,0.792923,0.524120,0.890542,0.608665,0.377265,0.467317,0.276755,0.371787,0.419330,0.467080,0.000000,
368,4.801044,5.769251,26.905852,0.881183,0.644805,0.894833,0.595389,0.497837,0.674620,0.313992,0.443168,0.512861,0.583064,5.210170,
369,4.651098,4.801044,23.779282,0.795459,0.515139,0.923883,0.684096,0.401862,0.391816,0.302538,0.390852,0.426824,0.459861,0.000000,
370,0.000000,4.651098,41.718950,0.992118,0.962137,0.955810,0.925485,0.957575,0.980091,0.627518,0.899973,0.947388,0.968212,84.302526,
371,0.000000,0.000000,29.898412,0.931196,0.788121,0.912795,0.710375,0.687135,0.836896,0.388495,0.573205,0.658354,0.728746,28.336065,
372,3.364458,3.364458,26.227417,0.846433,0.631775,0.921063,0.667531,0.487951,0.612160,0.306683,0.420905,0.483680,0.550186,1.755906,
373,0.000000,5.216069,42.288329,0.993041,0.968050,0.959871,0.934035,0.965118,0.984638,0.637805,0.915344,0.958416,0.976799,86.714113,
374,0.000000,0.000000,31.029969,0.934991,0.802191,0.918728,0.729057,0.716743,0.840690,0.388051,0.578094,0.665828,0.738634,31.437273,
375,2.997749,2.997749,30.341132,0.931441,0.773091,0.925526,0.725073,0.700247,0.784915,0.369913,0.553161,0.638060,0.708616,27.684453,
376,3.705186,4.430642,42.048501,0.991620,0.966257,0.961882,0.930038,0.961033,0.983711,0.628212,0.896661,0.946230,0.968460,89.743040,
377,0.000000,3.705186,42.041792,0.992417,0.964080,0.958152,0.927827,0.956153,0.984305,0.628744,0.904889,0.951936,0.972767,85.270892,
378,0.000000,0.000000,29.169869,0.907401,0.725436,0.904950,0.660154,0.617907,0.756048,0.329949,0.493422,0.579844,0.659974,15.377276,
379,3.530983,3.530983,30.583039,0.932738,0.798923,0.922050,0.733562,0.721261,0.829563,0.382757,0.573358,0.660942,0.730106,33.905632,
380,0.000000,7.006290,42.461603,0.992325,0.969688,0.966797,0.936028,0.962880,0.986991,0.638404,0.909453,0.954591,0.973554,86.634184,
381,0.000000,0.000000,25.695770,0.808929,0.563187,0.919833,0.664381,0.404748,0.501930,0.269263,0.376499,0.430786,0.487222,0.000000,
382,4.076153,5.382524,27.260862,0.850090,0.641749,0.908773,0.634701,0.504894,0.638345,0.299187,0.431530,0.502392,0.572980,4.263994,
383,2.586236,4.076153,43.154370,0.993143,0.974320,0.968053,0.944527,0.969907,0.989057,0.661091,0.922229,0.962019,0.978323,91.581020,
384,0.000000,2.586236,42.874992,0.992853,0.964401,0.966127,0.935013,0.955745,0.979640,0.656362,0.912770,0.955390,0.974566,85.591626,
385,0.000000,0.000000,31.434851,0.933445,0.827879,0.924536,0.743799,0.751393,0.872290,0.408765,0.600342,0.692750,0.766827,37.791399,
386,3.313131,3.313131,22.716108,0.731318,0.458349,0.907337,0.626108,0.388473,0.290200,0.264497,0.343552,0.372729,0.390631,0.000000,
387,0.000000,6.645777,43.730828,0.994346,0.976861,0.967764,0.947781,0.969441,0.993641,0.683906,0.930553,0.966349,0.981629,89.290486,
388,0.000000,0.000000,26.259200,0.829940,0.603600,0.923617,0.688263,0.482123,0.537314,0.309670,0.411818,0.465708,0.518573,0.000000,
389,4.865489,4.865489,6.876344,0.330560,0.383331,0.892564,0.549389,0.288379,0.217091,0.230632,0.284800,0.296963,0.287458,0.000000,
390,0.000000,99.582100,47.461677,0.996801,0.977794,0.981705,0.962794,0.969774,0.986181,0.806823,0.962603,0.981388,0.989273,90.740202,
391,0.000000,0.000000,18.017254,0.724122,0.676721,0.966460,0.816553,0.685761,0.496488,0.408445,0.455952,0.443868,0.415492,0.000000,
392,10.064538,15.111430,20.649530,0.767352,0.733637,0.962933,0.830910,0.856751,0.555012,0.411141,0.464558,0.457897,0.434913,16.622775,
393,10.064538,10.064538,22.601406,0.823708,0.499953,0.918187,0.603147,0.425706,0.411927,0.432174,0.499898,0.505268,0.500796,0.000000,
394,0.000000,14.789543,46.386370,0.996269,0.981315,0.982447,0.972056,0.973644,0.988752,0.785799,0.953377,0.976165,0.986151,91.003299,
395,0.000000,0.000000,19.702802,0.749381,0.555152,0.926959,0.633601,0.494433,0.437640,0.408353,0.455930,0.445206,0.417762,0.000000,
396,11.397525,11.397525,19.937083,0.748486,0.616180,0.963323,0.815369,0.638225,0.425559,0.414542,0.458979,0.448345,0.420986,0.956219,
397,0.000000,11.601108,46.010579,0.996742,0.982139,0.980653,0.963981,0.976137,0.991325,0.781909,0.955466,0.977576,0.987087,91.328051,
398,0.000000,0.000000,22.413761,0.829482,0.621675,0.931496,0.703080,0.601026,0.524291,0.443638,0.511015,0.518190,0.513552,0.000000,
399,7.018772,7.018772,19.264965,0.741855,0.473884,0.938626,0.608794,0.406642,0.354481,0.390261,0.435422,0.429410,0.407586,0.000000,
400,11.449649,16.996960,45.694289,0.996645,0.982587,0.976335,0.962526,0.981595,0.990604,0.770360,0.949965,0.973786,0.984120,100.000000,
401,0.000000,11.449649,45.257503,0.996566,0.981513,0.977174,0.963833,0.980319,0.988709,0.767526,0.947415,0.972371,0.983341,90.650405,
402,0.000000,0.000000,25.400450,0.895485,0.535324,0.925427,0.592661,0.434881,0.481143,0.479578,0.562538,0.581522,0.596409,0.000000,
403,4.597965,4.597965,20.609326,0.776911,0.614238,0.959449,0.755584,0.611010,0.474815,0.418287,0.474032,0.472216,0.454565,0.000000,
404,0.000000,10.300323,45.240057,0.996503,0.976733,0.973162,0.954660,0.970775,0.987710,0.757512,0.947053,0.973011,0.984253,89.725606,
405,0.000000,0.000000,21.555488,0.798556,0.584099,0.943156,0.727653,0.584843,0.440188,0.398116,0.457941,0.460013,0.450805,0.000000,
406,8.726887,8.726887,18.741225,0.743664,0.609110,0.952769,0.704185,0.578285,0.475303,0.404195,0.462115,0.456472,0.436511,0.000000,
407,7.936768,13.567587,45.758330,0.996551,0.977469,0.974688,0.953972,0.972840,0.988624,0.758689,0.953362,0.977241,0.986821,100.000000,
408,0.000000,7.936768,44.974582,0.996356,0.981415,0.978524,0.953155,0.981135,0.990310,0.747952,0.946446,0.972045,0.982977,90.599768,
409,0.000000,0.000000,22.347099,0.803075,0.583796,0.941766,0.708890,0.553556,0.472843,0.409876,0.480748,0.485360,0.479409,0.000000,
410,7.702523,7.702523,19.269311,0.743707,0.663505,0.959077,0.735971,0.612759,0.579751,0.386294,0.452132,0.449024,0.429282,4.647116,
411,0.000000,18.056795,46.060447,0.996881,0.985386,0.983179,0.967811,0.983423,0.992141,0.769697,0.954728,0.977902,0.987397,92.075914,
412,0.000000,0.000000,18.983429,0.746573,0.661999,0.960837,0.784404,0.607636,0.565440,0.408135,0.467928,0.464016,0.443237,0.000000,
413,12.720861,12.720861,20.947258,0.780741,0.718748,0.957664,0.856963,0.708874,0.612282,0.428325,0.489087,0.487890,0.471090,17.319402,
414,0.000000,15.283152,46.169824,0.996736,0.979878,0.978189,0.959039,0.972705,0.991290,0.768935,0.954498,0.977761,0.987015,90.847891,
415,0.000000,0.000000,23.323997,0.842820,0.769733,0.963193,0.840959,0.736978,0.697248,0.488587,0.575086,0.583474,0.578678,15.880116,
416,6.972188,6.972188,17.988336,0.705711,0.565289,0.945597,0.677186,0.522700,0.442526,0.361287,0.408682,0.400675,0.376371,0.000000,
417,11.145577,15.513729,22.737036,0.814166,0.710313,0.961845,0.795638,0.707905,0.592135,0.440595,0.513378,0.511064,0.490730,14.623762,
418,0.000000,11.145577,46.199429,0.996776,0.977913,0.979113,0.954980,0.973139,0.987594,0.772651,0.955587,0.977482,0.986510,90.371682,
419,0.000000,0.000000,24.754806,0.875094,0.722201,0.961604,0.795328,0.701379,0.631179,0.495720,0.586232,0.599978,0.603745,9.080567,
420,5.590227,5.590227,21.852908,0.806603,0.515359,0.928413,0.617364,0.466519,0.410966,0.411971,0.477005,0.481476,0.474670,0.000000,
421,0.000000,11.287598,45.886126,0.996814,0.979701,0.973162,0.956230,0.977908,0.990007,0.773119,0.956880,0.978470,0.987440,90.879791,
422,0.000000,0.000000,20.649061,0.771738,0.595699,0.945875,0.684889,0.584900,0.470867,0.412087,0.468580,0.464930,0.445209,0.000000,
423,3.690514,10.392644,22.678559,0.829249,0.759005,0.969640,0.857552,0.777748,0.655274,0.449884,0.519897,0.524467,0.518092,16.105591,
424,2.415877,3.690514,45.366371,0.996811,0.987070,0.976804,0.961216,0.989359,0.995784,0.763060,0.957130,0.979055,0.987791,95.690187,
425,0.000000,2.415877,45.226603,0.996811,0.979718,0.972674,0.955323,0.978567,0.989513,0.755465,0.955234,0.978262,0.987388,90.878810,
426,0.000000,0.000000,21.741445,0.803549,0.588950,0.949033,0.707765,0.563341,0.470861,0.419993,0.490490,0.495716,0.491801,0.000000,
427,8.175429,8.175429,22.603165,0.829006,0.722695,0.955912,0.816408,0.711304,0.637447,0.444366,0.522380,0.529608,0.523158,14.761224,
428,0.000000,11.207654,44.663438,0.996692,0.981396,0.964819,0.959578,0.981294,0.991844,0.747169,0.949205,0.974786,0.985881,90.955931,
429,0.000000,0.000000,23.608845,0.862448,0.561147,0.930353,0.649752,0.503462,0.480530,0.441762,0.528237,0.544953,0.556598,0.000000,
430,5.943048,5.943048,20.780596,0.772041,0.587008,0.939458,0.706100,0.540251,0.487836,0.338167,0.443317,0.445412,0.432593,0.000000,
431,6.211010,9.583871,43.345624,0.994596,0.971899,0.965012,0.936851,0.964435,0.987373,0.670308,0.924599,0.959935,0.975784,95.179817,
432,0.000000,6.211010,42.811402,0.994172,0.966683,0.966559,0.932649,0.961396,0.978958,0.663014,0.913638,0.951777,0.969549,85.522830,
433,0.000000,0.000000,18.946139,0.727378,0.577813,0.932319,0.684050,0.517772,0.493379,0.328932,0.411786,0.407957,0.387415,0.000000,
434,13.557656,13.557656,18.991088,0.724703,0.606913,0.951024,0.718415,0.657183,0.419700,0.340536,0.436611,0.427500,0.399045,2.390620,
435,0.000000,18.224731,43.648528,0.992722,0.964404,0.969356,0.934400,0.952216,0.979811,0.663791,0.914978,0.951631,0.968189,84.923225,
436,0.000000,0.000000,21.602851,0.812636,0.665348,0.964842,0.810603,0.649726,0.521266,0.391611,0.513496,0.514415,0.500848,0.000000,
437,8.388880,8.388880,23.302974,0.832486,0.540866,0.908886,0.573797,0.475439,0.471327,0.383940,0.508924,0.517640,0.516210,0.000000,
438,0.000000,82.847519,38.707786,0.985618,0.915284,0.940908,0.879915,0.899966,0.935221,0.477563,0.834112,0.906984,0.943685,71.360299,
439,0.000000,0.000000,26.439290,0.553594,0.556522,0.888276,0.647597,0.462365,0.397446,0.068089,0.146897,0.197534,0.243338,3.679177,
440,7.473895,7.473895,26.509377,0.555706,0.556906,0.881612,0.655035,0.465246,0.393916,0.070451,0.147360,0.197021,0.241628,7.842123,
441,7.495550,7.495550,26.528563,0.551386,0.552400,0.888395,0.644215,0.459711,0.394002,0.066230,0.142894,0.193406,0.238241,7.780036,
442,0.000000,7.571931,36.048712,0.967775,0.878166,0.913992,0.837005,0.852147,0.904548,0.356506,0.711715,0.822370,0.883725,57.617304,
443,0.000000,0.000000,26.375983,0.543953,0.541512,0.877848,0.638221,0.448520,0.379506,0.062163,0.138844,0.189107,0.235221,3.047097,
444,7.599294,7.599294,26.332373,0.541550,0.542458,0.887585,0.642097,0.449722,0.378221,0.062334,0.137340,0.187290,0.231616,7.390708,
445,0.000000,7.685629,36.503166,0.969897,0.886165,0.926186,0.841161,0.862407,0.909930,0.372473,0.728366,0.837026,0.894051,60.204630,
446,0.000000,0.000000,26.301959,0.538237,0.546566,0.893451,0.646875,0.455704,0.380415,0.062964,0.137260,0.185739,0.230366,3.634662,
447,7.779253,7.779253,26.181642,0.537549,0.536995,0.874799,0.636159,0.448333,0.372432,0.062625,0.136805,0.183669,0.226761,7.118226,
448,7.831999,7.848540,35.667216,0.962249,0.867793,0.916706,0.820252,0.838722,0.893139,0.341151,0.683140,0.799555,0.864769,62.074589,
449,0.000000,7.831999,35.351612,0.960368,0.864140,0.907049,0.815190,0.837139,0.891777,0.327824,0.673402,0.792845,0.861450,52.933907,
450,0.000000,0.000000,26.199139,0.537185,0.542843,0.877337,0.635969,0.452592,0.384049,0.064351,0.139824,0.185831,0.227437,3.171624,
451,7.816076,7.866320,26.281328,0.544301,0.541267,0.884118,0.632023,0.453014,0.380063,0.065428,0.140035,0.185868,0.227162,7.278972,
452,0.000000,7.816076,33.954088,0.937105,0.831990,0.895414,0.783552,0.799658,0.853267,0.269676,0.570932,0.696978,0.777617,40.762511,
453,0.000000,0.000000,26.414306,0.553118,0.534834,0.868654,0.622911,0.443865,0.378071,0.063264,0.138387,0.186656,0.229051,2.554637,
454,7.729160,7.819924,26.657321,0.562776,0.538358,0.885194,0.629804,0.436054,0.384504,0.064568,0.140793,0.189736,0.232844,6.853249,
455,7.729160,7.729160,33.462309,0.922195,0.807228,0.892993,0.759347,0.763201,0.825546,0.242771,0.519643,0.649119,0.737206,41.449664,
456,0.000000,7.748585,33.689914,0.922699,0.810360,0.907248,0.762832,0.765148,0.824034,0.251604,0.520862,0.649431,0.734472,34.500757,
457,0.000000,0.000000,26.711823,0.563116,0.537249,0.884152,0.622597,0.444094,0.378611,0.061356,0.134549,0.183029,0.226365,3.069099,
458,7.598237,7.712658,26.786886,0.567900,0.540394,0.883206,0.628184,0.451896,0.375692,0.062490,0.137031,0.185664,0.229907,7.255540,
459,0.000000,7.598237,34.165335,0.929727,0.819150,0.910522,0.767306,0.778883,0.833833,0.261453,0.542382,0.671721,0.756231,37.218506,
460,0.000000,0.000000,27.035475,0.579729,0.553899,0.889589,0.634721,0.460136,0.398184,0.065059,0.139978,0.187405,0.229934,4.071191,
461,7.488902,7.541783,27.073273,0.583525,0.558634,0.882395,0.626469,0.467727,0.415573,0.065543,0.140717,0.189498,0.235021,8.543436,
462,0.000000,7.488902,34.417379,0.931453,0.821367,0.914844,0.776725,0.776530,0.834408,0.273459,0.547782,0.675971,0.760912,37.774826,
463,0.000000,0.000000,27.132258,0.583710,0.558624,0.892130,0.638066,0.469443,0.402595,0.067919,0.141192,0.189905,0.234274,4.323162,
464,7.338454,7.338454,27.000300,0.579578,0.555447,0.876556,0.630546,0.464809,0.408521,0.066536,0.141352,0.189778,0.234801,8.111013,
465,7.377736,7.377736,27.000746,0.579705,0.564846,0.890942,0.635772,0.469244,0.426120,0.069038,0.142890,0.190660,0.233200,8.881228,
466,0.000000,7.571726,33.977375,0.933236,0.820129,0.900451,0.766692,0.779642,0.843176,0.267234,0.556518,0.684808,0.765996,37.932068,
467,0.000000,0.000000,26.615293,0.569678,0.540451,0.875311,0.617817,0.446217,0.392539,0.065265,0.136731,0.183499,0.225647,3.164231,
468,7.547841,7.616117,26.748130,0.574291,0.545771,0.888663,0.623041,0.454306,0.394492,0.066225,0.138209,0.185512,0.229063,7.605837,
469,0.000000,7.547841,33.921148,0.932069,0.822709,0.898643,0.772714,0.781537,0.846256,0.263057,0.548033,0.677445,0.763107,38.254081,
470,0.000000,0.000000,26.671071,0.581465,0.554959,0.872014,0.622191,0.461477,0.420051,0.068770,0.143949,0.193928,0.239973,3.755235,
471,7.513933,7.513933,26.658072,0.578230,0.544334,0.880703,0.619927,0.448183,0.402617,0.069313,0.141289,0.189799,0.234416,7.172935,
472,7.523579,7.610174,33.686917,0.929520,0.823130,0.891260,0.765956,0.780196,0.855863,0.260550,0.547990,0.677503,0.764133,45.645421,
473,0.000000,7.523579,34.166534,0.933454,0.829806,0.909978,0.775206,0.785539,0.856310,0.278352,0.559607,0.686001,0.770679,39.830824,
474,0.000000,0.000000,26.694225,0.580587,0.552517,0.888535,0.629835,0.455795,0.411605,0.071945,0.144456,0.192364,0.239047,3.502174,
475,7.585859,7.585859,26.584851,0.573169,0.545845,0.877305,0.620022,0.459114,0.397890,0.071652,0.141734,0.187241,0.231519,7.357409,
476,0.000000,7.680315,33.926227,0.932347,0.822619,0.899831,0.767042,0.780117,0.850470,0.274188,0.555468,0.681600,0.765116,38.218825,
477,0.000000,0.000000,26.714440,0.578043,0.552043,0.878225,0.621923,0.460930,0.414673,0.072266,0.143557,0.189287,0.234031,3.575199,
478,7.415306,7.498011,26.761359,0.573196,0.558970,0.887977,0.640787,0.477374,0.403495,0.072524,0.143879,0.191171,0.236386,8.256643,
479,7.340065,7.415306,34.444340,0.941834,0.837048,0.899785,0.785984,0.800479,0.863276,0.290778,0.587000,0.709429,0.789817,49.558696,
480,0.000000,7.340065,34.363099,0.936110,0.829523,0.908702,0.774269,0.794230,0.849385,0.284989,0.565936,0.690526,0.771319,39.757518,
481,0.000000,0.000000,27.035478,0.595339,0.563064,0.887562,0.632807,0.466119,0.429555,0.076443,0.148985,0.195857,0.242863,4.076473,
482,7.117622,7.286693,27.136102,0.599286,0.568437,0.887282,0.639092,0.477295,0.428204,0.077707,0.150784,0.197926,0.243710,8.436999,
483,0.000000,7.117622,34.858521,0.939238,0.830388,0.917114,0.778415,0.783690,0.852207,0.298079,0.574231,0.697276,0.776501,40.135863,
484,0.000000,0.000000,27.491034,0.617318,0.575337,0.897889,0.647624,0.486293,0.428296,0.085383,0.160335,0.208749,0.254627,4.260161,
485,6.868406,6.868406,27.408397,0.613089,0.574551,0.876614,0.638782,0.487564,0.437152,0.081232,0.156832,0.204646,0.251983,8.419955,
486,0.000000,6.952171,34.853668,0.936926,0.826877,0.914266,0.778366,0.781204,0.845319,0.287105,0.560845,0.683161,0.763233,38.710084,
487,0.000000,0.000000,27.531345,0.607066,0.580625,0.900307,0.654440,0.491795,0.432508,0.081577,0.152394,0.199767,0.244071,5.368396,
488,6.581661,6.704815,27.703213,0.631283,0.579717,0.888639,0.647110,0.483888,0.442390,0.090225,0.170267,0.220208,0.270054,7.764266,
489,6.581661,6.581661,27.897773,0.634819,0.574974,0.876523,0.639447,0.483038,0.433642,0.085239,0.163998,0.216064,0.267066,7.719165,
490,0.000000,6.674782,34.626812,0.931005,0.813571,0.908139,0.764425,0.763843,0.831526,0.270171,0.539423,0.660657,0.745832,35.390752,
491,0.000000,0.000000,28.141245,0.647258,0.578334,0.887378,0.633683,0.479199,0.444792,0.089057,0.172059,0.224720,0.279880,3.669842,
492,6.361035,6.361035,28.252230,0.649193,0.581821,0.878058,0.637173,0.480497,0.454007,0.088293,0.172530,0.227761,0.283547,7.675301,
493,0.000000,6.460040,34.657524,0.927700,0.807998,0.906629,0.753909,0.755567,0.828014,0.269402,0.536079,0.659576,0.744806,34.401124,
494,0.000000,0.000000,28.318685,0.649928,0.586806,0.891621,0.648347,0.498438,0.440355,0.088580,0.169435,0.221293,0.271678,4.658677,
495,6.335565,6.338721,28.408641,0.652500,0.583575,0.877414,0.642020,0.480279,0.454795,0.089272,0.171562,0.224746,0.278976,7.900046,
496,6.143001,6.335565,34.973532,0.934872,0.816025,0.909078,0.760729,0.766573,0.837848,0.279008,0.556422,0.680829,0.764658,42.885675,
497,0.000000,6.143001,34.692638,0.934054,0.811328,0.899576,0.760709,0.759410,0.834850,0.272366,0.554481,0.678356,0.760014,35.867157,
498,0.000000,0.000000,28.478616,0.657157,0.591423,0.881814,0.647185,0.496121,0.457238,0.091622,0.179217,0.234332,0.289070,4.429055,
499,6.131773,6.131773,28.563795,0.661308,0.585517,0.890221,0.637495,0.483431,0.453754,0.093176,0.181252,0.237638,0.294265,7.325632,
500,0.000000,6.212544,35.437185,0.949561,0.837610,0.901605,0.785531,0.795398,0.869375,0.302149,0.620344,0.742780,0.818702,44.466889,
501,0.000000,0.000000,28.490087,0.661107,0.591687,0.877704,0.645031,0.497053,0.456676,0.092967,0.183193,0.238519,0.292015,4.189218,
502,5.945041,5.945041,28.861689,0.669684,0.599556,0.894232,0.652331,0.497838,0.471955,0.096200,0.186696,0.243923,0.301844,8.311751,
503,5.707945,5.991843,35.546918,0.949001,0.833252,0.904334,0.786572,0.788450,0.858762,0.295216,0.610460,0.734597,0.812824,48.974757,
504,0.000000,5.707945,35.951326,0.953092,0.839417,0.912549,0.787347,0.797184,0.865812,0.312533,0.629705,0.753792,0.829459,45.591626,
505,0.000000,0.000000,28.771754,0.666304,0.597262,0.894796,0.653591,0.489815,0.461805,0.094344,0.187746,0.247239,0.305269,4.438339,
506,5.720650,5.720650,28.887165,0.680790,0.590860,0.892371,0.651916,0.483531,0.449125,0.100863,0.198454,0.259363,0.321104,6.572220,
507,0.000000,5.847231,35.828093,0.947413,0.835338,0.913530,0.790560,0.794567,0.851588,0.302478,0.601335,0.723712,0.799902,42.643787,
508,0.000000,0.000000,29.248493,0.688364,0.594270,0.896883,0.650349,0.479119,0.461313,0.101244,0.198267,0.260204,0.319862,3.433397,
509,5.644672,5.644672,29.092922,0.682832,0.595044,0.892848,0.649369,0.491833,0.456664,0.099396,0.195131,0.257798,0.318222,7.130648,
510,0.000000,5.945762,35.793378,0.949168,0.832952,0.912651,0.781643,0.788462,0.856503,0.306487,0.609452,0.734651,0.812612,43.127291,
511,0.000000,0.000000,28.800946,0.667045,0.594085,0.897202,0.653627,0.486497,0.457485,0.096298,0.187502,0.248023,0.308022,4.103760,
512,5.522243,5.657569,29.084445,0.686092,0.602257,0.896241,0.661799,0.503227,0.457572,0.101812,0.200077,0.264379,0.328002,7.550145,
513,5.522243,5.522243,29.029639,0.680779,0.600994,0.882882,0.654214,0.486372,0.478720,0.098719,0.198180,0.264355,0.328357,7.542185,
514,0.000000,5.712798,36.911931,0.964225,0.861061,0.918675,0.811793,0.828604,0.886309,0.343141,0.685789,0.802863,0.871284,53.098805,
515,0.000000,0.000000,29.056428,0.679864,0.600088,0.894755,0.657807,0.481963,0.469533,0.100460,0.198696,0.263211,0.325795,4.020429,
516,5.443829,5.443829,29.073130,0.677503,0.604225,0.888995,0.662885,0.483055,0.476484,0.099091,0.198003,0.263764,0.328311,7.848535,
517,0.000000,5.636416,37.147201,0.969917,0.870715,0.913464,0.819204,0.844536,0.901867,0.357765,0.723134,0.833072,0.892956,57.056884,
518,0.000000,0.000000,8.611293,0.354185,0.650013,0.878172,0.589661,0.492236,0.680495,0.076115,0.156071,0.213599,0.267468,11.990835,
519,20.084301,76.246948,18.134571,0.656594,0.711501,0.936374,0.755193,0.658943,0.674146,0.391012,0.422412,0.414999,0.386682,22.449928,
520,14.396173,20.084301,44.070960,0.995391,0.970148,0.974679,0.925424,0.959797,0.986464,0.753849,0.922292,0.956509,0.972620,100.000000,
521,0.000000,14.396173,43.651591,0.995491,0.969943,0.975068,0.927250,0.959596,0.984970,0.748963,0.921087,0.955415,0.971772,86.455051,
522,0.000000,0.000000,19.994296,0.705116,0.690522,0.934604,0.740237,0.630934,0.655289,0.385135,0.427744,0.427832,0.414695,2.403776,
523,11.011904,11.011904,20.114026,0.736802,0.685884,0.875437,0.677611,0.619560,0.681610,0.394592,0.449563,0.458159,0.458690,11.623678,
524,0.000000,16.148741,43.878679,0.996125,0.979102,0.972504,0.949680,0.973114,0.992622,0.757658,0.934985,0.966356,0.980741,89.631726,
525,0.000000,0.000000,17.442760,0.618044,0.681265,0.922177,0.700079,0.607966,0.659517,0.332606,0.364779,0.361224,0.345693,2.853647,
526,15.723055,15.723055,16.961113,0.605065,0.690214,0.915950,0.731393,0.623782,0.660815,0.323297,0.355465,0.352183,0.336289,17.110246,
527,15.606842,23.570978,43.398505,0.995866,0.974492,0.968922,0.948728,0.962239,0.989348,0.740251,0.925380,0.959287,0.975629,100.000000,
528,0.000000,15.606842,43.149594,0.995528,0.970520,0.971193,0.948817,0.958538,0.982903,0.735439,0.918673,0.954197,0.972077,86.559792,
529,0.000000,0.000000,19.508939,0.724583,0.727577,0.910555,0.740401,0.690345,0.702059,0.394203,0.454068,0.463711,0.462284,8.007372,
530,11.174505,11.174505,19.267710,0.689370,0.661533,0.894490,0.681346,0.571713,0.653768,0.348272,0.393047,0.397065,0.392648,8.839925,
531,0.000000,19.458609,43.789833,0.996064,0.979497,0.971776,0.956850,0.971100,0.992494,0.747810,0.930575,0.962637,0.977887,89.327359,
532,0.000000,0.000000,16.416462,0.629664,0.680721,0.901940,0.727385,0.602261,0.656686,0.337964,0.377047,0.375110,0.363331,2.476945,
